date,equity,position,return,drawdown,stock_buy_hold,hs300_buy_hold
2021-05-20,1.0,0,0.0,0.0,1.0,1.0
2021-05-21,1.0,0,0.0,0.0,0.9593657086223984,0.9899228985279226
2021-05-24,1.0,0,0.0,0.0,0.996366038982491,0.9940567775949923
2021-05-25,1.0,0,0.0,0.0,1.060786257020152,1.0254638466824464
2021-05-26,1.0,0,0.0,0.0,1.0389824909150975,1.0258716430549675
2021-05-27,1.0,0,0.0,0.0,1.0393128510075984,1.029272838332165
2021-05-28,1.0,0,0.0,0.0,1.0330360092500825,1.025967277570698
2021-05-31,1.0,0,0.0,0.0,1.062768417575157,1.0279881351500806
2021-06-01,1.0,0,0.0,0.0,1.0541790551701355,1.0299374596541886
2021-06-02,1.0,0,0.0,0.0,1.070366699702676,1.0199679470123082
2021-06-03,1.0,0,0.0,0.0,1.0515361744301288,1.0132797008799146
2021-06-04,1.0,0,0.0,0.0,1.0214734060125537,1.0184838767147693
2021-06-07,1.0084087968952136,1,0.008408796895213566,0.0,1.0300627684175752,1.0175873031297937
2021-06-08,0.9996765847347995,0,-0.008659397049390782,-0.008659397049390782,1.028741328047572,1.0088124506884528
2021-06-09,0.9996765847347995,0,0.0,-0.008659397049390782,0.9795176742649487,1.0096477102089072
2021-06-10,1.0253439565050173,1,0.025675675675675746,0.0,1.0029732408325074,1.0163993913325822
2021-06-11,0.9932597417922451,1,-0.03129117259552039,-0.03129117259552039,0.971589032044929,1.0073829460521069
2021-06-15,0.9841410702422992,1,-0.009180550833050027,-0.040184453227931516,0.9626693095474067,0.9961723056324874
2021-06-16,0.9794128701793644,1,-0.0048043925875085325,-0.044795783926218635,0.9580442682523951,0.9795772106033998
2021-06-17,0.9966370275514843,1,0.01758620689655177,-0.027997364953886605,0.9748926329699373,0.9837035700210472
2021-06-18,0.9939351989440929,0,-0.002710945442223056,-0.03063241106719361,1.0016518004625041,0.9838142438356228
2021-06-21,0.9939351989440929,0,0.0,-0.03063241106719361,1.009580442682524,0.9814848878183993
2021-06-22,0.9939351989440929,0,0.0,-0.03063241106719361,1.0300627684175752,0.9876110883593513
2021-06-23,0.9939351989440929,0,0.0,-0.03063241106719361,1.0237859266600595,0.9924768799701991
