date,open,high,low,close,volume,amount
2016-10-28,3111.704,3128.643,3101.237,3104.27,18177412300,56427595680521.0
2016-10-31,3097.188,3102.302,3081.072,3100.492,15150676400,46974550972788.805
2016-11-01,3101.664,3122.615,3097.042,3122.436,16023203200,50031426506995.2
2016-11-02,3115.729,3118.977,3099.82,3102.733,18272206700,56693778710911.1
2016-11-03,3096.765,3140.93,3094.103,3128.936,22298626000,69770973641936.0
2016-11-04,3126.349,3141.334,3119.535,3125.317,19768319700,61782265619844.9
2016-11-07,3124.892,3139.202,3117.096,3133.333,17941849000,56217787552717.0
2016-11-08,3140.944,3156.881,3134.955,3147.888,19084697900,60076491503035.195
2016-11-09,3146.078,3146.95,3096.947,3128.37,24111495800,75429680115846.0
2016-11-10,3148.544,3172.309,3148.544,3171.282,24419260200,77440360325576.4
2016-11-11,3169.401,3202.74,3166.07,3196.044,31085457900,99350491208547.6
2016-11-14,3187.709,3221.458,3186.796,3210.371,32960831300,105816496941412.3
2016-11-15,3209.955,3214.292,3195.035,3206.986,24088635000,77251915204110.0
2016-11-16,3208.497,3210.893,3195.411,3205.057,22176699300,71077585328360.1
2016-11-17,3198.499,3211.053,3187.206,3208.453,21420624000,68727065334672.0
2016-11-18,3207.193,3212.394,3187.496,3192.856,20982663900,66994624329098.41
2016-11-21,3188.496,3229.757,3188.28,3218.148,23065284400,74227498861291.2
2016-11-22,3220.983,3249.677,3220.983,3248.352,26163154700,84987135896054.39
2016-11-23,3247.945,3262.879,3231.586,3241.137,24995959200,81015328213610.4
2016-11-24,3237.428,3257.857,3232.869,3241.736,23232452700,75313478285887.2
2016-11-25,3241.243,3262.438,3209.598,3261.938,23392160100,76303775932273.8
2016-11-28,3270.047,3288.337,3267.674,3277.0,28155125300,92264345608100.0
2016-11-29,3269.234,3301.213,3263.397,3282.924,32083628700,105328114666318.8
2016-11-30,3272.142,3277.269,3239.521,3250.034,24357605300,79163045383580.2
2016-12-01,3257.027,3279.671,3256.256,3273.309,23775986400,77826150266997.61
2016-12-02,3270.121,3279.714,3235.277,3243.843,25956720500,84199526096881.5
2016-12-05,3203.784,3219.518,3194.879,3204.709,22301039400,71468341674534.6
2016-12-06,3202.029,3215.311,3196.525,3199.647,15757269300,50417699443937.1
2016-12-07,3198.475,3222.428,3189.485,3222.242,16907284700,54479362866297.41
2016-12-08,3225.55,3228.122,3211.471,3215.366,17071017300,54889568611831.8
2016-12-09,3209.34,3244.801,3207.043,3232.883,20402395600,65958557894514.8
2016-12-12,3233.666,3245.095,3149.896,3152.97,27470846100,86614753627917.0
2016-12-13,3138.988,3162.496,3118.712,3155.037,18516449500,58420083281131.5
2016-12-14,3149.377,3170.021,3136.348,3140.531,20135888700,63237382674899.695
2016-12-15,3125.757,3138.779,3100.913,3117.677,18999062600,59232940489580.2
2016-12-16,3111.515,3128.874,3106.346,3122.982,16498869900,51525673718041.8
2016-12-19,3120.696,3125.284,3110.082,3118.085,15416971600,48071427891386.0
2016-12-20,3115.898,3117.015,3084.8,3102.876,15742675900,48847571225888.41
2016-12-21,3107.24,3140.251,3107.24,3137.43,18670660700,58577891000001.0
2016-12-22,3132.156,3143.169,3126.887,3139.558,16780499000,52683349879442.0
2016-12-23,3134.929,3138.404,3103.748,3110.154,16617676900,51683534281242.6
2016-12-26,3095.579,3122.881,3068.415,3122.569,15257188100,47641622588228.9
2016-12-27,3117.387,3127.883,3113.745,3114.664,14152893900,44081509126149.6
2016-12-28,3113.767,3118.782,3094.549,3102.236,13572708700,42105745546653.195
2016-12-29,3095.845,3111.799,3087.344,3096.097,13262329200,41061457649132.41
2016-12-30,3097.345,3108.839,3089.989,3103.637,13326713000,41361279555181.0
2017-01-03,3105.309,3136.456,3105.309,3135.921,14156718700,44394351462422.695
2017-01-04,3133.787,3160.103,3130.115,3158.794,16786085000,53023784581490.0
2017-01-05,3157.906,3168.502,3154.281,3165.411,17472764500,55308480948709.5
2017-01-06,3163.776,3172.035,3153.025,3154.321,18370896600,57947704934208.6
2017-01-09,3148.532,3173.136,3147.735,3171.236,17171407500,54454585634670.0
2017-01-10,3167.57,3174.578,3157.332,3161.671,17975921600,56833950020993.59
2017-01-11,3156.686,3167.029,3136.267,3136.754,17836222100,55947841017063.4
2017-01-12,3133.602,3144.97,3115.979,3119.289,14888924000,46442856855036.0
2017-01-13,3116.083,3130.515,3102.163,3112.764,15627421400,48644474746749.6
2017-01-16,3104.492,3105.142,3044.291,3103.428,25788599600,80033062079428.8
2017-01-17,3087.03,3108.907,3072.338,3108.775,13615786100,42328415433027.5
2017-01-18,3104.766,3123.72,3098.586,3113.012,13178012800,41023311982553.6
2017-01-19,3104.972,3115.778,3094.006,3101.299,12385142000,38410028499458.0
2017-01-20,3095.819,3125.66,3095.215,3123.139,12236677700,38216845355300.305
2017-01-23,3125.421,3145.841,3125.421,3136.775,13266039200,41612580111580.0
2017-01-24,3134.592,3149.531,3131.218,3142.553,12597388100,39587959765819.3
2017-01-25,3137.646,3151.472,3133.191,3149.555,11207382700,35298268219698.5
2017-01-26,3149.217,3163.104,3148.908,3159.166,11387677200,35975562629215.2
2017-02-03,3160.082,3162.677,3136.013,3140.17,9222473600,28960134924512.0
2017-02-06,3143.093,3158.843,3135.387,3156.984,12719828300,40156294425847.195
2017-02-07,3154.405,3159.544,3140.036,3153.088,12833744200,40465924832089.6
2017-02-08,3148.086,3167.447,3132.033,3166.982,14492018700,45895962366563.4
2017-02-09,3164.688,3186.838,3162.574,3183.179,19164032700,61002546445953.305
2017-02-10,3183.007,3205.049,3182.802,3196.699,23934891300,76512643083818.7
2017-02-13,3198.995,3219.407,3198.995,3216.839,22019150800,70832063040321.2
2017-02-14,3216.137,3219.405,3205.285,3217.928,18879808800,60753865372166.4
2017-02-15,3215.464,3235.998,3206.561,3212.986,24150770600,77596087827011.6
2017-02-16,3210.357,3230.275,3207.785,3229.618,21695594200,70068481549015.6
2017-02-17,3227.707,3238.396,3199.425,3202.076,22622817700,72439981609545.2
2017-02-20,3198.963,3241.458,3198.963,3239.961,23215209600,75216373710825.6
2017-02-21,3242.223,3254.336,3239.878,3253.326,21167306600,68864148911751.6
2017-02-22,3252.69,3261.381,3243.84,3261.218,20745377600,67655198845916.8
2017-02-23,3258.832,3264.082,3236.355,3251.375,20917980000,68012197222500.0
2017-02-24,3246.86,3253.956,3233.535,3253.433,18640636200,60646060954074.6
2017-02-27,3249.195,3251.654,3224.088,3228.66,18258107100,58949220069486.0
2017-02-28,3225.969,3242.679,3225.969,3241.733,15124431800,49029369672309.41
2017-03-01,3240.073,3259.978,3237.871,3246.934,19067755000,61911742013170.0
2017-03-02,3250.518,3256.807,3228.665,3230.028,18121507600,58532976950212.8
2017-03-03,3219.202,3221.155,3206.613,3218.312,15708236800,50554006992281.6
2017-03-06,3217.335,3234.663,3215.067,3233.866,15609215800,50478112262282.8
2017-03-07,3233.094,3242.659,3226.822,3242.406,16406423500,53196285994941.0
2017-03-08,3240.532,3245.304,3230.608,3240.665,16073138800,52087658349302.0
2017-03-09,3233.701,3233.875,3205.279,3216.746,16737110800,53839034217456.805
2017-03-10,3213.729,3222.319,3208.447,3212.76,13667274300,43909672180068.0
2017-03-13,3209.449,3237.121,3193.157,3237.024,16367376000,52981588929024.0
2017-03-14,3235.252,3246.329,3231.521,3239.328,14694602200,47600636355321.6
2017-03-15,3235.403,3243.713,3227.738,3241.76,14405568200,46699394768032.0
2017-03-16,3247.163,3269.77,3247.163,3268.935,18941600200,61918859849787.0
2017-03-17,3271.867,3274.19,3232.281,3237.447,20058322300,64937755355168.1
2017-03-20,3241.11,3251.127,3228.118,3250.808,17054843000,55442020063144.0
2017-03-21,3250.247,3262.221,3246.696,3261.611,16271930600,53072707836196.6
2017-03-22,3246.223,3255.778,3229.128,3245.22,18973164900,61572094196778.0
2017-03-23,3245.808,3262.091,3221.934,3248.55,19302914400,62706482574120.0
2017-03-24,3247.35,3275.207,3241.123,3269.445,21977791400,71855180203773.0
2017-03-27,3268.924,3283.239,3262.118,3266.955,20185267500,65944360585462.5
2017-03-28,3265.634,3265.634,3246.086,3252.948,16171001300,52603426336832.4
2017-03-29,3252.865,3262.098,3233.28,3241.314,21610557500,70046602572555.0
2017-03-30,3235.137,3240.017,3195.852,3210.237,24713547900,79336345869852.3
2017-03-31,3206.253,3226.248,3205.537,3222.514,19644292200,63304006634590.805
2017-04-05,3235.66,3270.645,3233.237,3270.305,24832020200,81208279820161.0
2017-04-06,3272.193,3286.674,3265.765,3281.005,24528799900,80479115115899.5
2017-04-07,3280.624,3295.187,3275.051,3286.616,23610894200,77599942652027.2
2017-04-10,3285.459,3285.459,3265.012,3269.393,23269461600,76077014868808.8
2017-04-11,3266.222,3290.389,3244.405,3288.966,28128124800,92512446110956.8
2017-04-12,3283.837,3284.934,3262.277,3273.83,26938179000,88191018555570.0
2017-04-13,3265.218,3281.137,3261.49,3275.96,20734687500,67926006862500.0
2017-04-14,3276.138,3276.711,3238.896,3246.067,21450855800,69630915134138.6
2017-04-17,3229.949,3229.949,3199.912,3222.167,21273718900,68547475006856.3
2017-04-18,3215.396,3225.055,3196.488,3196.713,18866135300,60309619973268.91
2017-04-19,3184.666,3189.437,3147.066,3170.687,21323807500,67611119230752.5
2017-04-20,3165.665,3178.183,3148.184,3172.1,19087398500,60547136781850.0
2017-04-21,3170.29,3180.794,3158.629,3173.151,16476174000,52281388004274.0
2017-04-24,3164.248,3164.248,3111.215,3129.531,18627743400,58296100430345.4
2017-04-25,3123.894,3145.267,3117.449,3134.567,15341830700,48089996231806.9
2017-04-26,3132.918,3152.953,3131.418,3140.847,16987810700,53356114273662.91
2017-04-27,3131.35,3155.003,3097.333,3152.187,21179307300,66761137140065.1
2017-04-28,3144.022,3154.727,3136.578,3154.658,16288989900,51386192299954.195
2017-05-02,3147.228,3154.781,3136.539,3143.712,15422296200,48483257631494.4
2017-05-03,3138.307,3148.286,3123.751,3135.346,16376392400,51345656405770.4
2017-05-04,3127.106,3143.818,3111.391,3127.369,17796748500,55656999559696.5
2017-05-05,3114.774,3117.614,3092.092,3103.038,17621364100,54679762414135.8
2017-05-08,3090.065,3093.452,3067.694,3078.613,18052690400,55577247350415.195
2017-05-09,3064.848,3084.208,3056.558,3080.527,13506667400,41607653605719.8
2017-05-10,3078.173,3090.819,3051.59,3052.785,16079445200,49087089114882.0
2017-05-11,3036.789,3063.564,3016.531,3061.5,19134190100,58579322991150.0
2017-05-12,3054.112,3090.491,3051.871,3083.513,15968409900,49238799515978.695
2017-05-15,3085.932,3098.913,3085.932,3090.229,13566072800,41922271582671.195
2017-05-16,3082.872,3113.512,3060.534,3112.964,17377556400,54095707481169.6
2017-05-17,3107.802,3119.582,3101.295,3104.442,16867415800,52363914040983.6
2017-05-18,3082.329,3103.441,3077.963,3090.139,14862003500,45925656633486.5
2017-05-19,3086.705,3095.483,3081.278,3090.631,12963523000,40065466053013.0
2017-05-22,3087.171,3103.938,3063.153,3075.676,15368373000,47268135995148.0
2017-05-23,3069.394,3084.235,3050.842,3061.947,17831059900,54597760367625.305
2017-05-24,3047.568,3064.813,3022.303,3064.076,13981335300,42839873940682.8
2017-05-25,3055.343,3114.658,3052.831,3107.831,19139184100,59481349660687.1
2017-05-26,3101.286,3120.663,3100.388,3110.059,15592348600,48493124094567.41
2017-05-31,3125.325,3143.279,3111.556,3117.178,15295043000,47677371548654.0
2017-06-01,3108.421,3113.521,3097.679,3102.623,16301571900,50577631913093.7
2017-06-02,3094.225,3110.389,3081.849,3105.54,14250492500,44255474478450.0
2017-06-05,3102.11,3105.506,3084.83,3091.656,13257030000,40986176341680.0
2017-06-06,3084.54,3102.863,3078.787,3102.126,11343996300,35190505866133.805
2017-06-07,3101.761,3140.774,3098.951,3140.325,17322901400,54399540338955.0
2017-06-08,3136.471,3153.264,3132.828,3150.334,15227765900,47972548658810.59
2017-06-09,3147.453,3165.92,3146.108,3158.4,16013633400,50577459730560.0
2017-06-12,3149.527,3164.95,3135.314,3139.877,14672942500,46071234678072.5
2017-06-13,3134.009,3155.99,3131.043,3153.743,12831827900,40468287416829.695
2017-06-14,3146.748,3149.173,3125.355,3130.674,13834704200,43311948736630.8
2017-06-15,3125.587,3137.585,3117.084,3132.486,14695424500,46033211510307.0
2017-06-16,3126.373,3134.251,3117.857,3123.166,12965275800,40492708559182.805
2017-06-19,3122.158,3146.77,3121.779,3144.374,13489175800,42415013666949.195
2017-06-20,3148.019,3150.465,3134.611,3140.014,14119180200,44334423496522.805
2017-06-21,3148.986,3157.028,3132.617,3156.212,13668826800,43141715172081.6
2017-06-22,3152.242,3186.982,3146.643,3147.453,19134400600,60224626571671.8
2017-06-23,3138.444,3158.047,3118.095,3157.873,15484364800,48897657524070.4
2017-06-26,3157.002,3187.889,3156.977,3185.444,17357921100,55292685620468.4
2017-06-27,3183.42,3193.461,3172.463,3191.197,14820119800,47293921845400.6
2017-06-28,3183.633,3193.44,3170.786,3173.201,14651672000,46492700242072.0
2017-06-29,3174.981,3188.774,3174.284,3188.063,12875547000,41048054995461.0
2017-06-30,3176.948,3193.241,3171.57,3192.427,12146454300,38776668661586.1
2017-07-03,3191.998,3196.286,3177.024,3195.912,14030571700,44840472462890.4
2017-07-04,3192.889,3193.064,3174.314,3182.804,14111496700,44914128142746.805
2017-07-05,3179.217,3207.31,3174.708,3207.134,14829648300,47560669270972.2
2017-07-06,3203.863,3215.95,3188.773,3212.444,17580928700,56477748916742.8
2017-07-07,3203.823,3219.523,3195.291,3217.957,17671541600,56866260992511.195
2017-07-10,3208.463,3223.34,3203.209,3212.632,19892801000,63908249062232.0
2017-07-11,3201.517,3226.908,3199.224,3203.038,18783726200,60164988800195.6
2017-07-12,3201.929,3215.196,3177.935,3197.544,18690088000,59762378743872.0
2017-07-13,3192.362,3219.268,3190.339,3218.163,19530361100,62851885468659.3
2017-07-14,3212.032,3222.978,3204.853,3222.417,16012677300,51599523547034.1
2017-07-17,3219.791,3230.354,3139.504,3176.465,26620527400,84559173567641.0
2017-07-18,3159.732,3187.671,3150.128,3187.567,19062306000,60762377549502.0
2017-07-19,3181.402,3232.941,3179.73,3230.976,27242072600,88018482760857.61
2017-07-20,3227.506,3246.236,3225.433,3244.865,23210839200,75316039740708.0
2017-07-21,3236.588,3247.712,3231.956,3237.982,20600325100,66703481867948.2
2017-07-24,3230.898,3261.105,3230.071,3250.599,23305639900,75757289753300.11
2017-07-25,3249.138,3261.645,3233.138,3243.689,20557387300,66681771053749.695
2017-07-26,3244.461,3264.848,3228.039,3247.675,21354200500,69351503108837.5
2017-07-27,3243.765,3251.926,3220.637,3249.781,22848594500,74252928282804.5
2017-07-28,3240.173,3256.371,3232.963,3253.24,18222688000,59282777509119.99
2017-07-31,3252.752,3276.946,3251.194,3273.028,24603944000,80529397622432.0
2017-08-01,3274.369,3292.638,3273.504,3292.638,23719459400,78099593359897.2
2017-08-02,3288.518,3305.431,3282.038,3285.057,26673062800,87622531662579.6
2017-08-03,3279.986,3293.369,3262.155,3272.929,23327700400,76349907142471.61
2017-08-04,3269.318,3287.193,3261.307,3262.081,27590634000,90002882949354.0
2017-08-07,3257.67,3280.104,3243.715,3279.457,23117337900,75812315597520.3
2017-08-08,3277.189,3285.483,3269.658,3281.873,25204353700,82717487890480.1
2017-08-09,3277.808,3277.943,3263.847,3275.573,23559790700,77171814302571.1
2017-08-10,3269.735,3282.519,3236.183,3261.749,24068462200,78505282512387.8
2017-08-11,3237.922,3245.116,3200.748,3208.541,26296299500,84372755094029.5
2017-08-14,3206.044,3240.052,3206.044,3237.36,19034679600,61622110349856.0
2017-08-15,3235.23,3263.589,3235.101,3251.262,18229799700,59269855032221.41
2017-08-16,3247.853,3248.785,3228.871,3246.451,17685205100,57414151782100.1
2017-08-17,3253.846,3269.139,3251.459,3268.43,20362255100,66552605436493.0
2017-08-18,3253.243,3275.076,3248.083,3268.724,19112248300,62472664712169.2
2017-08-21,3274.581,3287.519,3270.475,3286.906,18612248300,61176710610759.8
2017-08-22,3287.615,3293.476,3274.941,3290.226,18653799100,61375214797596.6
2017-08-23,3283.797,3299.457,3274.44,3287.705,17983220800,59123524940264.0
2017-08-24,3287.959,3297.989,3266.359,3271.512,16346893700,53479058902274.41
2017-08-25,3271.461,3331.915,3271.461,3331.522,20583948200,68575876275160.4
2017-08-28,3336.126,3375.034,3336.126,3362.651,25746143800,86575296195213.8
2017-08-29,3362.06,3374.595,3354.463,3365.226,21950453500,73868236829991.0
2017-08-30,3361.821,3376.648,3357.08,3363.627,24686331200,83035610155262.4
2017-08-31,3361.462,3367.358,3340.687,3360.81,23441978100,78784034418261.0
2017-09-01,3365.991,3381.925,3358.472,3367.119,28249758400,95120298254049.61
2017-09-04,3369.719,3381.403,3359.131,3379.583,26742784900,90379461220696.7
2017-09-05,3377.197,3390.823,3371.571,3384.317,21655294600,73288381654788.2
2017-09-06,3372.428,3391.011,3364.765,3385.389,22909078500,77556142354036.5
2017-09-07,3383.628,3387.796,3363.177,3365.497,22111868500,74417427101144.5
2017-09-08,3364.428,3380.89,3353.688,3365.243,19840518400,66768165661971.195
2017-09-11,3365.351,3384.81,3360.046,3376.419,21901101900,73947296576096.1
2017-09-12,3381.487,3391.069,3370.852,3379.488,27291031900,92229714813667.2
2017-09-13,3374.719,3387.14,3366.541,3384.147,19455071500,65838821851510.5
2017-09-14,3383.47,3391.644,3361.334,3371.426,22130648700,74611844424046.2
2017-09-15,3365.145,3365.528,3345.328,3353.619,21976581600,73701081608810.4
2017-09-18,3352.513,3371.749,3352.513,3362.859,19031967600,64001823531368.4
2017-09-19,3365.532,3370.401,3344.705,3356.845,19112969100,64159274758489.5
2017-09-20,3352.185,3370.098,3346.536,3365.996,19219666100,64693319213935.6
2017-09-21,3364.698,3377.884,3356.875,3357.812,19744869500,66299559745534.0
2017-09-22,3347.157,3356.451,3334.985,3352.529,17923400700,60088720625370.3
2017-09-25,3344.589,3350.961,3334.944,3341.549,16962129300,56679786200285.7
2017-09-26,3336.35,3347.163,3332.599,3343.583,13262859500,44345471555588.5
2017-09-27,3340.822,3349.695,3340.299,3345.272,14308694500,47866475067404.0
2017-09-28,3343.845,3344.601,3336.178,3339.642,14944430000,49909046094060.0
2017-09-29,3340.311,3357.015,3340.311,3348.943,14486244300,48513606444774.91
2017-10-09,3403.246,3410.17,3366.965,3374.378,19173605700,64698993254754.6
2017-10-10,3373.345,3384.026,3358.795,3382.988,17942384100,60698870101690.8
2017-10-11,3381.488,3395.779,3379.163,3388.284,18147670400,61489461253593.6
2017-10-12,3385.533,3390.204,3372.533,3386.1,16180938000,54790274161800.0
2017-10-13,3384.488,3395.748,3383.239,3390.523,13995476400,47451984630157.2
2017-10-16,3393.206,3400.511,3374.769,3378.47,17433062000,58897076975140.0
2017-10-17,3373.234,3382.407,3365.565,3372.041,12538172500,42279231735072.5
2017-10-18,3373.528,3383.232,3371.925,3381.794,15722879100,53171538203105.4
2017-10-19,3374.644,3378.736,3359.628,3370.172,15847649500,53409304610714.0
2017-10-20,3363.514,3379.765,3360.1,3378.648,12717285100,42967229868544.805
2017-10-23,3382.28,3385.285,3374.705,3380.699,13084628900,44235191837601.1
2017-10-24,3376.599,3388.689,3374.125,3388.248,13989751100,47400746185072.8
2017-10-25,3384.858,3398.304,3382.034,3396.898,12313122200,41826420174935.6
2017-10-26,3397.519,3414.242,3391.455,3407.567,18376862500,62620390218537.5
2017-10-27,3404.498,3421.103,3402.114,3416.812,17025717300,58173675179247.6
2017-10-30,3413.868,3419.732,3357.276,3390.337,20834928600,70637429324938.2
2017-10-31,3380.999,3397.099,3376.124,3393.342,15349820600,52087190934445.2
2017-11-01,3393.968,3410.352,3388.598,3395.913,18056612700,61318685803895.1
2017-11-02,3391.652,3391.652,3372.213,3383.31,16686426700,56455354318377.0
2017-11-03,3377.736,3380.57,3347.36,3371.744,17271479000,58235005689376.0
2017-11-06,3369.685,3389.383,3356.534,3388.174,15463646800,52393526032943.2
2017-11-07,3389.472,3415.148,3387.946,3413.575,19057174600,65053094785195.0
2017-11-08,3409.147,3434.492,3404.881,3415.46,18543647000,63335084582620.0
2017-11-09,3410.672,3428.77,3408.619,3427.795,15865042600,54382113699067.0
2017-11-10,3423.185,3438.792,3414.329,3432.673,18927650300,64972434138251.9
2017-11-13,3435.184,3449.164,3435.085,3447.836,20538905400,70814777438714.39
2017-11-14,3446.545,3450.495,3419.692,3429.548,19647267400,67381246617135.195
2017-11-15,3416.211,3423.75,3396.381,3402.525,16879207600,57431925839190.0
2017-11-16,3393.194,3409.653,3390.589,3399.25,15668433200,53260921555100.0
2017-11-17,3392.683,3403.286,3373.296,3382.908,24945815300,84389398144892.39
2017-11-20,3361.356,3393.106,3337.116,3392.399,17652468300,59884215808451.695
2017-11-21,3382.36,3419.802,3377.599,3410.498,19687180300,67143089038789.4
2017-11-22,3417.331,3442.178,3404.287,3430.464,21356709300,73263422412115.2
2017-11-23,3425.009,3429.424,3342.332,3351.918,21526539300,72155194557377.4
2017-11-24,3340.384,3360.746,3328.334,3353.821,15956966300,53516808673232.3
2017-11-27,3346.657,3347.051,3315.264,3322.23,16643917000,55294920374910.0
2017-11-28,3311.232,3333.8,3300.781,3333.657,13824779900,46087074287094.305
2017-11-29,3335.567,3343.062,3305.572,3337.862,18380593200,61351883579738.4
2017-11-30,3328.643,3340.92,3306.283,3317.188,15659585100,51945787778698.805
2017-12-01,3315.105,3324.516,3302.44,3317.617,13919830000,46180664645110.0
2017-12-04,3310.381,3323.996,3304.103,3309.618,14805328800,48999982692398.4
2017-12-05,3301.691,3315.737,3300.512,3303.675,20827886200,68808566941785.0
2017-12-06,3291.313,3296.201,3254.611,3293.965,15160445200,49937975873218.0
