date,open,high,low,close,pct_change,volume,amount,turnover,sh_close,sz_close,cyb_close,hs300_close,broker_close,market_amount,stock_return,sh_return,sz_return,cyb_return,hs300_return,broker_return,market_amount_change,stock_volume_change,stock_turnover_change,atr20,volatility20,broker_trend20,market_trend20,amount_trend5
2020-05-15,36.77,37.47,36.41,37.08,2.6293938555217222,2583059.0,531894876.0,16.784341729969306,2868.459,10964.892,2124.311,3912.816,711.132,401954818860665.1,0.026293938555217222,-0.0006560193872369169,0.00025040715108071154,0.003146888976302664,-0.0031595697359994013,0.0011248245541175539,-0.02693939742577489,-0.17293626215432534,-0.17293626215432545,3.1700000000000004,0.05122390624909038,,,-0.017541300728627696
2020-05-18,36.51,36.53,33.55,33.69,-9.142394822006473,3227172.0,632192311.0,20.969694331174203,2875.418,10921.146,2114.858,3922.912,707.462,460422660348771.3,-0.09142394822006472,0.0024260412995271707,-0.003989642579242836,-0.004449913407217676,0.002580238886776165,-0.0051607859019140445,0.1454587399992675,0.24936054499723004,0.24936054499723004,3.197692307692308,0.05602422377980166,,,0.11876619518607034
2020-05-19,34.28,34.71,33.76,34.38,2.0480854853072383,1849662.0,353206512.0,12.018834681259115,2898.576,11052.848,2144.121,3956.25,711.701,399930537886117.8,0.020480854853072383,0.008053785571349836,0.012059357140724813,0.013836862805918893,0.008498278829604189,0.005991841257904973,-0.1313838949995002,-0.42684740695568757,-0.42684740695568746,3.0421428571428573,0.05407647457155771,,,-0.029281793367779807
2020-05-20,34.17,39.37,34.08,39.12,13.787085514834185,4483568.0,918437386.0,29.1335728225933,2883.738,10948.478,2118.119,3935.222,707.611,438866007479461.4,0.13787085514834185,-0.005119065361750108,-0.00944281510068723,-0.012127114094773517,-0.005315134281200562,-0.005746795353666845,0.09735558029437263,1.4239931403683483,1.4239931403683483,3.1920000000000006,0.06406249822082372,,,0.03787287174381415
2020-05-21,38.34,39.11,37.11,37.55,-4.0132924335378295,2805781.0,593248176.0,18.23155689570196,2867.924,10845.396,2099.432,3913.795,700.795,406779726412071.75,-0.040132924335378295,-0.0054838546358926266,-0.009415189946949565,-0.00882245048554886,-0.005444927884627582,-0.009632411028093202,-0.07311179385177435,-0.37420799684536954,-0.37420799684536965,3.118125,0.06295313898830922,,,-0.03513128259671294
2020-05-22,37.55,38.57,36.29,36.35,-3.1957390146471254,2551464.0,532076718.0,16.579042014802763,2813.765,10604.966,2046.596,3824.064,682.714,376676567890598.2,-0.031957390146471254,-0.018884391636598497,-0.02216885395424939,-0.025166807022089732,-0.022926852326194957,-0.025800697778950887,-0.07400358613491664,-0.09064036002809917,-0.09064036002809905,3.0688235294117647,0.061496473324607503,,,-0.095690692362973
2020-05-25,36.08,36.16,34.74,35.16,-3.2737276478679633,1786127.0,351207682.0,11.605993491099076,2817.97,10592.845,2052.302,3829.325,680.945,304628559823461.0,-0.03273727647867963,0.0014944389456830187,-0.001142955102354959,0.0027880441474528173,0.0013757614935314688,-0.0025911289353960365,-0.1912728696414766,-0.2999599445651595,-0.2999599445651595,2.9877777777777776,0.06014331019463643,,,-0.20952955406643436
2020-05-26,35.46,36.93,35.32,36.75,4.522184300341303,1794781.0,362870231.0,11.66222592455536,2846.547,10815.431,2112.973,3872.77,688.958,342641313037406.6,0.04522184300341303,0.010140988016196228,0.02101286292775928,0.029562413329032422,0.011345341541916687,0.011767470206844877,0.12478394421053252,0.004845120195820396,0.004845120195820396,2.9236842105263166,0.05930738954305403,,,-0.0836469105813561
2020-05-27,36.59,36.7,35.04,35.77,-2.6666666666666616,1851195.0,369143203.0,12.028795892316255,2836.804,10682.697,2071.473,3845.614,681.014,369673353936054.3,-0.026666666666666616,-0.0034227434150919667,-0.01227265006822198,-0.0196405727853598,-0.007012035313225362,-0.01153045613810999,0.07889311612489802,0.031432247165531724,0.031432247165531724,2.8630000000000004,0.05802728508300145,-0.03467733442044485,-0.015244916539839393,0.02664255795368331
2020-05-28,35.88,40.24,35.61,37.99,6.206318143695833,4069542.0,866777981.0,26.44329208603549,2846.222,10653.492,2054.964,3856.632,690.435,375542566940053.1,0.062063181436958326,0.003319933277025955,-0.00273386018530708,-0.007969691132831525,0.002865082142929687,0.013833783152769064,0.01587675427916846,1.1983324285123933,1.1983324285123929,2.7315000000000005,0.05810145306102067,-0.021330275570720536,-0.012851509076079903,0.06135698759317343
2020-05-29,37.04,39.16,36.78,37.5,-1.2898131087128228,2833478.0,599835435.0,18.411527973751266,2852.351,10746.076,2086.666,3867.023,685.123,375911023109711.8,-0.012898131087128228,0.0021533808676905686,0.008690483833845075,0.015427034244882343,0.0026943198106534894,-0.007693700348330945,0.0009811302422009227,-0.3037354080631186,-0.3037354080631186,2.6145000000000005,0.05039396905081833,-0.02791242084317913,-0.010418210080080592,0.06285823274669977
