date,open,high,low,close,pct_change,volume,amount,turnover,sh_close,sz_close,cyb_close,hs300_close,broker_close,market_amount,stock_return,sh_return,sz_return,cyb_return,hs300_return,broker_return,market_amount_change,stock_volume_change,stock_turnover_change,atr20,volatility20,broker_trend20,market_trend20,amount_trend5,theoretical_return,theoretical_price,deviation_pct,deviation_level,buy_signal,strong_buy_signal,sell_signal,strong_sell_signal,band_pct,buy_zone_1,sell_zone_1,buy_zone_2,sell_zone_2,buy_zone_3,sell_zone_3,stop_loss_price,risk_level,volume_filter_ok
2021-06-03,32.21,33.47,31.72,31.83,-1.7592592592592604,1013501.0,32259736.83,233.09724641931007,3584.212,14761.132,3201.784,5255.286,828.359,690043430119492.4,-0.017592592592592604,-0.0035934123183486433,-0.006513433788929102,-0.012715917437501112,-0.0065573101115431465,-0.0021081568806023965,-0.06517901088608125,-0.19588365832507526,-0.19588365832507548,1.7095000000000007,0.04149682986943774,0.024847915322884218,0.013579529299610371,-0.04106087726855534,-0.0057297064734970204,32.214357510258694,-0.011931248671847472,合理,False,False,False,False,0.05306640057792892,30.932232510258693,33.496482510258694,30.077482510258694,34.3512325102587,29.22273251025869,35.2059825102587,28.647,低,True
2021-06-04,31.46,33.11,30.53,30.92,-2.858938108702469,1245609.0,38514230.28,286.48025805116174,3591.845,14870.914,3242.612,5282.277,834.857,662213654387005.6,-0.02858938108702469,0.0021296173329032886,0.0074372344885202946,0.012751640960164679,0.005135971667383998,0.00784442494135984,-0.040330469819367165,0.2290160542515498,0.22901605425155025,1.7910000000000004,0.04180992934390937,0.027799411087017,0.01598095395262611,-0.062367779694276426,0.010827308712417851,32.174633236316254,-0.03899448447791842,偏便宜,True,False,False,False,0.05566497019081657,30.831383236316253,33.51788323631625,29.935883236316254,34.41338323631626,29.040383236316252,35.308883236316255,27.828000000000003,低,True
2021-06-07,30.92,31.62,30.59,31.18,0.8408796895213344,595476.0,18566941.68,133.7638809487173,3599.541,14862.6,3228.243,5277.627,839.955,657055350578164.5,0.008408796895213344,0.002142631433149411,-0.000559077942351105,-0.0044313041461636615,-0.00088030218786328,0.00610643499425656,-0.0077894857266511686,-0.5219398703766591,-0.5330781888473839,1.8015000000000003,0.04134916565188795,0.02840943491322423,0.012310036392892965,-0.0584499439652687,0.010085324840778235,31.23183824407686,-0.0016597884399806029,合理,False,False,False,False,0.057681523127818324,29.880713244076862,32.582963244076865,28.979963244076863,33.48371324407687,28.07921324407686,34.38446324407686,28.062,低,False
2021-06-08,30.91,31.81,30.77,31.14,-0.1282873636946679,646381.0,20128304.34,141.06531009528297,3580.106,14716.982,3208.572,5232.117,841.528,675275598257869.0,-0.0012828736369466798,-0.005399299521800072,-0.009797612799913868,-0.006093407466538192,-0.008623193719450084,0.0018727193718710566,0.02773015646805388,0.0854862328624495,0.054584459532576846,1.7840000000000003,0.04133892365700932,0.02526290448108437,0.0015725600983218513,-0.01354636325622638,0.0016819309233239627,31.23244260618924,-0.0029598263368271205,合理,False,False,False,False,0.05712009215848107,29.89444260618924,32.570442606189246,29.00244260618924,33.46244260618924,28.110442606189242,34.354442606189245,28.026,低,True
2021-06-09,31.14,31.31,29.54,29.65,-4.784842646114329,860084.0,25501490.6,179.69742744380304,3591.397,14718.402,3207.626,5236.449,832.146,658013312805762.4,-0.04784842646114329,0.0031538172333445136,9.648717379695526e-05,-0.00029483521018069947,0.0008279631361454154,-0.011148767480107735,-0.025563318882899533,0.3306146065555764,0.2738597981489985,1.7485,0.04066537608136304,0.009376701583921898,0.0005640301151208504,-0.015716735763305456,-0.017802307703613237,30.585636138109486,-0.030590703880887804,偏便宜,True,False,False,False,0.05716735764803601,29.274261138109487,31.897011138109484,28.400011138109488,32.77126113810949,27.525761138109488,33.645511138109484,26.685,低,True
2021-06-10,29.6,30.88,29.58,30.36,2.3946037099494166,746701.0,22669842.36,156.0083070603745,3610.859,14893.593,3285.51,5271.466,835.577,735954378837283.0,0.023946037099494166,0.0054190611619935325,0.011902854671315577,0.02428088561447006,0.0066871652908298,0.004123074556628303,0.1184490716444333,-0.13182782146860073,-0.13182782146860095,1.7830000000000001,0.04065579025395196,0.00865851424591324,0.004582107393978907,0.08595500738232986,0.01866434558765053,30.203397846673838,0.005184918402927563,合理,False,False,False,False,0.05903309319869631,28.866147846673837,31.540647846673835,27.97464784667384,32.43214784667384,27.083147846673835,33.323647846673836,27.324,低,True
2021-06-11,30.61,30.84,29.25,29.41,-3.129117259552039,714869.0,21024297.29,146.48684757863072,3589.748,14801.24,3298.497,5224.703,822.109,799388035956639.9,-0.03129117259552039,-0.005846531254751208,-0.006200854286806501,0.0039528109791173716,-0.008870966824029547,-0.01611820334930225,0.08619237678777614,-0.042630182629995184,-0.06103174671371203,1.6760000000000006,0.030676843209207667,-0.008214262943636363,-0.005410948152523409,0.13366289934302755,-0.015655716488448147,29.884692447410714,-0.015884133599368577,合理,False,False,False,False,0.056082223464381464,28.627692447410713,31.141692447410716,27.789692447410715,31.979692447410716,26.951692447410714,32.817692447410714,26.469,低,True
2021-06-15,29.23,30.05,29.04,29.14,-0.9180550833049916,495509.0,14439132.26,98.1584968453165,3556.559,14673.339,3262.188,5166.56,808.908,722767480070478.6,-0.009180550833049916,-0.009245495784105162,-0.008641235464055708,-0.011007740798309018,-0.011128479456152807,-0.016057481428861653,-0.09584901504620125,-0.3068534234943745,-0.32991597219929714,1.6310000000000002,0.02815741906871916,-0.024728241687047903,-0.016306699995010554,0.006247870436255187,-0.02473996101851149,28.682397746445577,0.0159541143526305,合理,False,False,False,False,0.05686414414924985,27.459147746445577,29.905647746445577,26.643647746445573,30.72114774644558,25.828147746445577,31.53664774644558,26.226000000000003,低,True
2021-06-16,29.14,29.68,28.49,29.0,-0.4804392587508643,529976.0,15369304.0,101.52048172692244,3518.329,14295.928,3125.701,5080.491,802.552,650371965067060.8,-0.0048043925875086435,-0.010749153887226415,-0.025720866941055465,-0.04183909694965471,-0.01665886005388506,-0.007857506663304092,-0.10016432255136665,0.06955877693442503,0.03425057422083322,1.6080000000000005,0.028089005786097163,-0.03253620084283837,-0.03170657239881591,-0.08821975978182617,-0.03050647809659746,28.25104122826515,0.02651083780181218,偏贵,False,False,False,False,0.05691825610983844,27.045041228265152,29.45704122826515,26.24104122826515,30.261041228265157,25.43704122826515,31.06504122826515,26.1,中,True
2021-06-17,28.88,29.77,28.88,29.51,1.758620689655177,536420.0,15829754.2,101.12870051448532,3525.604,14472.37,3188.593,5101.892,805.32,623670981682231.5,0.01758620689655177,0.0020677429541124948,0.012342115880829896,0.020120926473773393,0.004212388133351563,0.003448997697345524,-0.041054942123890714,0.012159041164128137,-0.0038591346866434506,1.5960000000000005,0.028354654885400597,-0.02955716164629907,-0.026975148520311576,-0.11715176317610565,0.014940820656736633,29.433283799045366,0.0026064438299990833,合理,False,False,False,False,0.05422432681642423,28.236283799045367,30.630283799045365,27.438283799045365,31.428283799045367,26.640283799045367,32.22628379904536,26.559,中,True
2021-06-18,29.43,30.76,29.23,30.32,2.7448322602507518,787725.0,23883822.0,147.71708678220625,3525.097,14583.668,3239.227,5102.466,812.69,689966792573560.2,0.027448322602507513,-0.00014380514657907906,0.007690378286348221,0.015879731279595743,0.00011250728161238399,0.009151641583470038,0.10629933544849024,0.46848551508146596,0.46068411865974457,1.5870000000000004,0.02820462502410982,-0.020828288012800344,-0.026086055609549352,-0.010421563471902262,0.028633544520743362,30.354975898807137,-0.0011522295034506191,合理,False,False,False,False,0.05228137901642561,29.164725898807138,31.54522589880714,28.371225898807136,32.33872589880714,27.577725898807138,33.13222589880714,27.288,低,True
2021-06-21,30.44,30.98,29.97,30.56,0.79155672823219,585185.0,17883253.599999998,109.1699920340428,3529.183,14641.293,3270.577,5090.385,811.712,697795544267935.6,0.0079155672823219,0.001159117039899904,0.0039513378938687005,0.009678234961612908,-0.002367678687128949,-0.0012034108946831212,0.011346563021061185,-0.2571201878828271,-0.26095217275031424,1.5700000000000005,0.026520759875198172,-0.022961685907228024,-0.02798600451537958,0.030847307760484055,0.010106022552038903,30.626414603777818,-0.002168539956016513,合理,False,False,False,False,0.051262938228699435,29.44891460377782,31.80391460377782,28.663914603777815,32.588914603777816,27.87891460377782,33.37391460377782,27.503999999999998,低,True
2021-06-22,30.59,32.0,30.34,31.18,2.028795811518336,921144.0,28721269.92,164.25461726721974,3557.412,14696.286,3281.992,5122.158,810.066,733231509008099.6,0.020287958115183358,0.00799873511801441,0.0037560207284972336,0.0034902098314761876,0.006241767567679135,-0.002027812820310615,0.050782732895407356,0.57410733357827,0.5045766167684589,1.5700000000000005,0.025522550554870512,-0.02490913435236075,-0.021606640812945277,0.07985797179949516,-0.004085330993625315,30.43515228483481,0.024473270519376644,偏贵,False,False,False,False,0.051585087707357986,29.25765228483481,31.612652284834812,28.47265228483481,32.39765228483481,27.68765228483481,33.182652284834816,28.062,低,True
2021-06-23,30.82,31.79,30.4,30.99,-0.6093649775497201,724606.0,22455539.94,129.20876779258293,3566.22,14843.831,3318.946,5147.394,813.62,725918463995574.1,-0.006093649775497201,0.0024759572408257213,0.010039611368477752,0.011259625251980987,0.004926829668276511,0.004387296837541577,-0.009973718972358991,-0.2133629486812051,-0.2133629486812052,1.4875000000000003,0.020853123431929483,-0.018724758276758457,-0.015177107710274584,0.04581622600404134,0.012271181528812772,31.56261544006838,-0.01814220501325925,合理,False,False,False,False,0.04712854049831485,30.44699044006838,32.678240440068386,29.70324044006838,33.421990440068384,28.959490440068382,34.16574044006838,28.015,低,True
2021-06-24,30.9,31.83,30.72,31.35,1.1616650532429995,822244.0,25777349.4,139.2853664176254,3566.654,14784.8,3279.159,5155.974,816.855,710913702535522.0,0.011616650532429995,0.00012169748361023913,-0.003976803562368847,-0.011987841923309372,0.0016668628824605403,0.0039760576190359664,-0.02067003693150804,0.13474633110959622,0.07798695705556358,1.4545000000000003,0.020549873862916346,-0.013172260579158102,-0.011979625407125716,-0.0009155871286975481,-0.006483214153779047,30.789085193374387,0.018217975724277746,合理,False,False,False,False,0.047240767007686195,29.698210193374386,31.879960193374387,28.970960193374385,32.607210193374385,28.243710193374387,33.33446019337439,28.441,低,True
2021-06-25,31.73,34.78,31.2,34.01,8.484848484848474,2198955.0,74786459.55,354.1398083676301,3607.562,15003.85,3347.699,5239.968,842.339,725310754132143.0,0.08484848484848473,0.011469573443344983,0.014815891997186359,0.020901700710456605,0.01629061744686844,0.03119770338677008,0.020251475735061808,1.6743338960211323,1.5425485639733125,1.5835000000000004,0.027964518001058935,0.017825931186649546,0.005062110628360816,0.009290903843561349,0.04097939652728173,32.63470408113029,0.0421421292943458,偏贵,False,False,True,False,0.04852196594347537,31.447079081130287,33.82232908113029,30.655329081130287,34.614079081130285,29.86357908113029,35.405829081130285,30.842999999999996,低,True
2021-06-28,33.51,34.35,33.24,34.17,0.4704498676859847,1256284.0,42927224.28,192.323348609071,3606.372,15150.168,3412.863,5251.76,833.642,696260969168264.2,0.004704498676859847,-0.000329862660711,0.009752030312219828,0.019465310351975962,0.0022503954222621303,-0.010324821716672261,-0.04005150178510408,-0.4286904461437364,-0.4569281846749591,1.5610000000000004,0.027859057065853444,0.008829902796705591,0.007994102082127919,-0.030718750860381783,-0.007276915148599713,33.76251211579612,0.012069240665691927,合理,False,False,False,False,0.04623471128706893,32.59176211579612,34.933262115796126,31.811262115796122,35.71376211579612,31.030762115796122,36.494262115796126,31.048000000000002,低,False
2021-06-29,34.78,34.78,32.92,32.95,-3.5703833772314897,1145086.0,37730583.7,172.08094861327447,3573.178,14999.798,3406.238,5190.545,822.048,677360228786636.2,-0.0357038337723149,-0.00920426400826091,-0.00992530247849388,-0.0019411854504560733,-0.011656092433774634,-0.013907648606956036,-0.027146057611424523,-0.0885134253082902,-0.10525191112880705,1.584,0.02865843188044273,-0.002973500352607794,-0.0024050469083704007,-0.042130348543492846,-0.02023902207403341,33.478432615730284,-0.015784269884904667,合理,False,False,False,False,0.04731404298944798,32.29043261573029,34.66643261573028,31.498432615730284,35.45843261573029,30.706432615730282,36.25043261573029,29.782000000000004,低,True
2021-06-30,33.12,34.02,32.7,33.51,1.6995447647951245,881176.0,29528207.76,132.42114738565553,3591.197,15161.702,3477.178,5224.041,831.247,636253595949605.0,0.016995447647951245,0.005042849810448891,0.010793745355770712,0.020826495388754473,0.006453272247904707,0.011190344116158712,-0.06068651670126257,-0.2304717724258265,-0.2304717724258265,1.6050000000000004,0.028761745004797376,0.00906192469985534,0.005169027687369487,-0.07684957732432529,0.019250493766423776,33.584303769603665,-0.002212455262238233,合理,False,False,False,False,0.04779018231286506,32.380553769603665,34.788053769603664,31.578053769603663,35.590553769603666,30.775553769603665,36.39305376960367,30.299999999999997,低,True
2021-07-01,34.01,34.77,31.68,31.73,-5.311847209788112,1023532.0,32476670.36,147.7288571036812,3588.782,15038.876,3455.359,5229.664,808.857,690526576366176.8,-0.05311847209788112,-0.0006724777281781336,-0.008101069391813653,-0.006274916038235601,0.0010763698064391036,-0.026935435556459164,0.08530086236380274,0.1615522892135055,0.11559867906479027,1.5905000000000005,0.031167875527828785,-0.016849427450563947,0.0068351460370073,0.007858441238039138,-0.05387152610262067,31.70476516030118,0.0007959320805952519,合理,False,False,False,False,0.05016596060429206,30.511890160301178,32.89764016030118,29.71664016030118,33.69289016030118,28.92139016030118,34.48814016030118,28.557000000000002,低,True
2021-07-02,31.62,31.97,30.4,30.53,-3.7819098644815594,864090.0,26380667.7,120.05627051529204,3518.76,14670.711,3333.897,5081.117,785.788,624352538226616.6,-0.037819098644815585,-0.01951135510599411,-0.024480885406595654,-0.03515177438871042,-0.02840469292099823,-0.02852049249743771,-0.0958312690697497,-0.1557762727496551,-0.18732011558830097,1.5815000000000006,0.03206396676500104,-0.04241188178078514,-0.020120846922391133,-0.061054508980474376,-0.037366663743700755,30.544355759412376,-0.00046999712567030727,合理,False,False,False,False,0.05177716015544556,29.358230759412375,31.730480759412373,28.567480759412376,32.521230759412376,27.776730759412374,33.31198075941237,27.477,中,True
2021-07-05,30.51,30.79,29.8,30.07,-1.5067147068457245,555845.0,16714259.15,77.22885079629727,3534.322,14718.663,3352.117,5085.792,785.759,641908395615862.8,-0.015067147068457243,0.00442258068183099,0.00326855324189812,0.005465075855672907,0.0009200732830989544,-3.69056284901248e-05,0.028118500869894758,-0.3567278871413857,-0.3567278871413857,1.5020000000000004,0.03160414765304131,-0.03957398764679554,-0.017357592583756576,-0.018609140173497574,0.006428245547419957,30.726254336562736,-0.02135809752058926,偏便宜,False,False,False,False,0.0488832769379473,29.599754336562736,31.852754336562736,28.848754336562735,32.60375433656274,28.097754336562733,33.354754336562735,27.066,中,False
2021-07-06,30.2,30.54,29.73,30.36,0.9644163618224066,636163.0,19313908.68,88.38819708574307,3530.259,14667.646,3291.988,5083.104,790.611,698236823257746.2,0.009644163618224066,-0.0011495839937617491,-0.0034661436300293946,-0.01793761971912089,-0.0005285312494101024,0.006174921318114146,0.08775150477326377,0.14449711700204193,0.14449711700204193,1.4910000000000003,0.03162454576649546,-0.030720438334828737,-0.016027848610299822,0.060738166499416435,0.006513394059970857,30.265857759383323,0.0031105095836079233,合理,False,False,False,False,0.04926343115247562,29.147607759383323,31.384107759383323,28.402107759383323,32.129607759383326,27.656607759383323,32.87510775938332,27.378,中,True
2021-07-07,29.97,30.77,29.97,30.49,0.4281949934123785,548286.0,16717240.14,76.17860678372324,3553.716,14940.047,3409.589,5140.49,792.171,688230811894867.2,0.0042819499341237854,0.006644554974578387,0.018571555381142968,0.03572339874871955,0.011289558505983566,0.0019731574693497844,-0.01433039769543265,-0.13813598087282664,-0.13813598087282664,1.4790000000000005,0.0316451106453459,-0.025860585364611777,-0.0040359726127862094,0.02928251355535938,0.010765005955534488,30.686825580810023,-0.006414009174448787,合理,False,False,False,False,0.048196578564479856,29.577575580810024,31.796075580810022,28.83807558081002,32.53557558081002,28.09857558081002,33.275075580810025,27.531999999999996,低,True
2021-07-08,30.56,31.37,30.53,30.66,0.5575598556903927,716355.0,21963444.3,99.42739602251554,3525.504,14882.904,3432.957,5088.257,790.345,778388584098912.6,0.005575598556903927,-0.007938732301624563,-0.0038248206314210886,0.006853611974932949,-0.010161093592245152,-0.00230505787260582,0.1309993255835482,0.306535275385474,0.30518790275066787,1.4345000000000006,0.02963639597394518,-0.025601681052699554,-0.01273874258624974,0.13430779155558947,0.010911952389128473,30.822705428344527,-0.005278752338037873,合理,False,False,False,False,0.046540366267810995,29.746830428344527,31.898580428344527,29.029580428344527,32.61583042834453,28.312330428344527,33.33308042834453,27.791,低,True
2021-07-09,30.31,30.97,30.08,30.43,-0.7501630789301994,596792.0,18160380.56,82.832498589483,3524.088,14844.356,3409.309,5069.436,792.973,751075507736022.6,-0.007501630789301994,-0.0004016447010128932,-0.002590085913340645,-0.00688852205256274,-0.0036989090763300814,0.003325130164674839,-0.035089256087315945,-0.16690467715029556,-0.16690467715029567,1.4140000000000006,0.029247386142332327,-0.01978737190978397,-0.014458903452661653,0.05552172364961572,0.0060541304793364946,30.845619640496455,-0.013474186783746678,合理,False,False,False,False,0.04584119289805398,29.785119640496458,31.906119640496453,29.078119640496457,32.61311964049646,28.371119640496456,33.32011964049646,27.601999999999997,低,True
2021-07-12,30.72,32.47,30.72,31.86,4.699309891554382,1019180.0,32471074.8,140.17719173857105,3547.836,15161.522,3534.763,5132.709,810.327,877693196613022.8,0.04699309891554382,0.006738764752753035,0.021366100354909268,0.03679748594216581,0.012481270105787035,0.021884729997112107,0.16858183707609586,0.7077641791444926,0.6922970346854773,1.4365000000000006,0.029995391839257726,0.0023942607016527173,-0.0012650095657209537,0.1568001769927143,0.049421913892075946,31.93390883973587,-0.002314431349660029,合理,False,False,False,False,0.04498353168129987,30.85653383973587,33.01128383973587,30.13828383973587,33.72953383973587,29.420033839735872,34.44778383973587,28.987,低,True
2021-07-13,31.65,31.83,30.5,30.99,-2.730696798493415,818667.0,25370490.33,110.91350511371564,3566.523,15189.295,3514.977,5142.099,805.495,851412389814696.8,-0.02730696798493415,0.005267154400597995,0.0018318081786248275,-0.005597546426733602,0.0018294432822900664,-0.005963024803566919,-0.029943044904235827,-0.19673953570517477,-0.20876211216609242,1.4540000000000004,0.0306940105753862,-0.0033726548875843143,0.0008002939516917884,0.07861087979736703,-0.007912185660103911,31.60791776486909,-0.019549461292128534,合理,False,False,False,False,0.046001132083938225,30.517417764869087,32.69841776486909,29.790417764869087,33.42541776486909,29.06341776486909,34.15241776486909,28.081999999999997,低,True
2021-07-14,30.95,31.39,30.25,30.64,-1.129396579541786,577285.0,17688012.4,78.21092434356257,3528.501,15056.318,3488.627,5083.085,796.916,857970295727077.6,-0.01129396579541786,-0.010660803252916073,-0.008754652536539731,-0.007496492864675908,-0.011476636291911202,-0.010650593734287561,0.007702384873454982,-0.29484759981775255,-0.29484759981775255,1.4515000000000005,0.03082072906840682,-0.01364341778009126,-0.010710500002647061,0.04210125633194872,-0.013179580458376082,30.581564801594922,0.0019107981813288877,合理,False,False,False,False,0.04746323510313966,29.492939801594922,31.670189801594926,28.76718980159492,32.39593980159493,28.041439801594922,33.121689801594925,27.737,低,True
2021-07-15,30.46,31.15,30.16,30.87,0.7506527415143571,583895.0,18024838.65,79.10645118023935,3564.59,15169.334,3537.391,5151.463,807.86,828077962207191.6,0.007506527415143571,0.010227855964898502,0.007506217655604885,0.013977991914870813,0.013452067002617474,0.01373294048557172,-0.0348407557566478,0.01145015027239582,0.01145015027239582,1.4565000000000003,0.030655063826397672,-0.0002549915319421947,0.002114083926096244,-0.0062021408036599945,0.006412143813440426,30.836468086443812,0.0010874109662035725,合理,False,False,False,False,0.04723303576521788,29.74409308644381,31.92884308644381,29.015843086443812,32.657093086443815,28.28759308644381,33.38534308644381,27.957,低,True
2021-07-16,31.27,31.55,30.55,30.57,-0.97181729834791,733546.0,22424501.22,100.27483286867144,3539.304,14972.214,3432.647,5094.773,807.607,793348567289510.6,-0.0097181729834791,-0.007093662945808599,-0.012994637734260461,-0.029610523688221146,-0.011004640817569578,-0.00031317307454270527,-0.04193976473557137,0.25629779326762514,0.26759362065429015,1.4300000000000002,0.030198700279426165,-0.00025364815744866043,-0.00883965709810286,-0.05744551186061342,-0.00508034580871339,30.713169724885017,-0.004661509253765295,合理,False,False,False,False,0.0465598312648713,29.64066972488502,31.785669724885018,28.925669724885015,32.500669724885014,28.21066972488502,33.21566972488502,27.709999999999997,低,True
