date,symbol,name,daily_start,daily_end,daily_rows,analysis_start,analysis_rows,best_model,actual_price,theoretical_price,deviation_pct,deviation_level,buy_signal,sell_signal,buy_zone_1,buy_zone_2,buy_zone_3,sell_zone_1,sell_zone_2,sell_zone_3,stop_loss_price,risk_level,advice,report,intraday_start,intraday_end,intraday_rows,intraday_price,intraday_zone
2026-07-02,300059,东方财富,2016-01-04,2026-07-02,2543,2017-02-03,2286,B,20.73,20.169651915999136,0.02778174290436719,偏贵,False,False,19.384706441483814,18.861409458473602,18.33811247546339,20.954597390514458,21.47789437352467,22.001191356534882,18.804000000000002,中,轻度偏贵但未达到卖出阈值，避免追涨并继续观察,E:\CODEX项目\东方财富股价分析工具\eastmoney_relative_value\output\300059\300059_relative_value_report.md,,,0,,无分钟数据
2026-07-02,300033,同花顺,2016-01-04,2026-07-02,2547,2017-01-23,2290,D,247.65,241.78443586674146,0.02425947771299608,偏贵,False,False,229.7319843504482,221.69701667291935,213.6620489953905,253.83688738303474,261.8718550605636,269.90682273809244,222.88500000000002,中,轻度偏贵但未达到卖出阈值，避免追涨并继续观察,E:\CODEX项目\东方财富股价分析工具\eastmoney_relative_value\output\300033\300033_relative_value_report.md,,,0,,无分钟数据
2026-07-02,300803,指南针,2019-11-18,2026-07-02,1605,2020-12-08,1348,D,88.99,92.00383421018985,-0.0327577022855865,偏便宜,True,False,87.35120969545353,84.24946001896267,81.1477103424718,96.65645872492615,99.75820840141704,102.8599580779079,80.091,中,偏便宜，可进入分批买入观察区,E:\CODEX项目\东方财富股价分析工具\eastmoney_relative_value\output\300803\300803_relative_value_report.md,,,0,,无分钟数据
2026-07-02,688318,财富趋势,2020-04-27,2026-07-02,1498,2021-05-20,1241,C,80.09,77.4582109696973,0.03397688892314199,偏贵,False,True,72.81071831151546,69.71238987272757,66.61406143393968,82.10570362787915,85.20403206666704,88.30236050545494,72.081,中,偏贵，避免追涨，可考虑分批止盈,E:\CODEX项目\东方财富股价分析工具\eastmoney_relative_value\output\688318\688318_relative_value_report.md,,,0,,无分钟数据
