date,equity,position,return,drawdown,stock_buy_hold,hs300_buy_hold
2022-05-06,1.3973303092100475,0,0.0,-0.010208610741233914,4.038812785388128,1.161926541007782
2022-05-09,1.3973303092100475,0,0.0,-0.010208610741233914,4.031963470319635,1.1525988821315538
2022-05-10,1.3973303092100475,0,0.0,-0.010208610741233914,4.114155251141552,1.165212133714973
2022-05-11,1.3973303092100475,0,0.0,-0.010208610741233914,4.184931506849315,1.182023560074802
2022-05-12,1.3973303092100475,0,0.0,-0.010208610741233914,4.216894977168949,1.1767671468077017
2022-05-13,1.3973303092100475,0,0.0,-0.010208610741233914,4.226027397260275,1.1856432707773683
2022-05-16,1.3973303092100475,0,0.0,-0.010208610741233914,4.175799086757991,1.1761125846850893
2022-05-17,1.3973303092100475,0,0.0,-0.010208610741233914,4.216894977168949,1.1907837534232975
2022-05-18,1.3973303092100475,0,0.0,-0.010208610741233914,4.175799086757991,1.1866263029932989
2022-05-19,1.3973303092100475,0,0.0,-0.010208610741233914,4.157534246575342,1.1889125142943942
2022-05-20,1.3973303092100475,0,0.0,-0.010208610741233914,4.2853881278538815,1.2120992330446263
2022-05-23,1.3973303092100475,0,0.0,-0.010208610741233914,4.2716894977168955,1.205078593529704
2022-05-24,1.3973303092100475,0,0.0,-0.010208610741233914,4.141552511415525,1.176890211620945
2022-05-25,1.3973303092100475,0,0.0,-0.010208610741233914,4.17351598173516,1.1840315378850865
2022-05-26,1.3973303092100475,0,0.0,-0.010208610741233914,4.210045662100457,1.1869645826007162
2022-05-27,1.3973303092100475,0,0.0,-0.010208610741233914,4.157534246575342,1.189418150157502
2022-05-30,1.3973303092100475,0,0.0,-0.010208610741233914,4.132420091324201,1.1976578447427395
2022-05-31,1.3973303092100475,0,0.0,-0.010208610741233914,4.2465753424657535,1.2162364699304207
2022-06-01,1.3973303092100475,0,0.0,-0.010208610741233914,4.264840182648402,1.2137570409273737
2022-06-02,1.3973303092100475,0,0.0,-0.010208610741233914,4.280821917808219,1.2156568168245652
2022-06-06,1.3973303092100475,0,0.0,-0.010208610741233914,4.490867579908676,1.238402107440338
2022-06-07,1.3973303092100475,0,0.0,-0.010208610741233914,4.474885844748859,1.242279540831508
2022-06-08,1.3973303092100475,0,0.0,-0.010208610741233914,4.490867579908676,1.2543728881676748
2022-06-09,1.3973303092100475,0,0.0,-0.010208610741233914,4.472602739726027,1.241252811689136
2022-06-10,1.3973303092100475,0,0.0,-0.010208610741233914,4.545662100456621,1.2600748911812765
2022-06-13,1.3973303092100475,0,0.0,-0.010208610741233914,4.440639269406392,1.2453187066542095
2022-06-14,1.3973303092100475,0,0.0,-0.010208610741233914,4.602739726027397,1.255115735917179
2022-06-15,1.3973303092100475,0,0.0,-0.010208610741233914,4.744292237442923,1.2717345390910622
2022-06-16,1.3973303092100475,0,0.0,-0.010208610741233914,4.536529680365297,1.2633646455005094
2022-06-17,1.3973303092100475,0,0.0,-0.010208610741233914,4.582191780821918,1.2808978142916296
2022-06-20,1.3973303092100475,0,0.0,-0.010208610741233914,4.595890410958904,1.2872558657178588
2022-06-21,1.3973303092100475,0,0.0,-0.010208610741233914,4.536529680365297,1.2858091110172436
2022-06-22,1.3973303092100475,0,0.0,-0.010208610741233914,4.463470319634704,1.269476864558255
2022-06-23,1.3973303092100475,0,0.0,-0.010208610741233914,4.666666666666667,1.2912524995682326
