date,open,high,low,close,pct_change,volume,amount,turnover,sh_close,sz_close,cyb_close,hs300_close,broker_close,market_amount,stock_return,sh_return,sz_return,cyb_return,hs300_return,broker_return,market_amount_change,stock_volume_change,stock_turnover_change,atr20,volatility20,broker_trend20,market_trend20,amount_trend5
2019-11-19,6.8,6.8,6.8,6.8,10.032362459546928,24864.0,246154.0,0.0436977152899824,2933.991,9889.754,1729.078,3947.039,692.295,263241149291866.8,0.10032362459546929,0.008521586690499072,0.017959349370898048,0.02768869034741317,0.01000785838227869,0.008351770636549238,0.1821313472611754,-0.5350203574091142,-0.5350203574091142,,,,,
2019-11-20,7.48,7.48,7.48,7.48,10.000000000000009,42475.0,462553.0,0.0746485061511423,2911.053,9809.048,1719.665,3907.864,681.075,266685093657702.16,0.10000000000000009,-0.00781801989167663,-0.008160566986802675,-0.005443941800196361,-0.009925161621154532,-0.01620696379433606,0.013082849604249658,0.7082931145431146,0.7082931145431144,,,,,
2019-11-21,8.23,8.23,8.23,8.23,10.026737967914446,69286.0,830046.0,0.1217680140597539,2903.638,9774.442,1713.202,3889.598,681.403,233551028043094.88,0.10026737967914445,-0.0025471882511242105,-0.003527967240042229,-0.0037582901320896145,-0.004674164709928541,0.00048159160151217684,-0.12424416063214916,0.6312183637433784,0.631218363743379,,,,,
2019-11-22,9.05,9.05,9.05,9.05,9.963547995139743,156672.0,2064937.0,0.2753462214411248,2885.288,9626.902,1679.803,3849.995,679.233,286832373736164.5,0.09963547995139743,-0.006319658304513087,-0.015094467796729405,-0.01949507413603291,-0.010181771998031719,-0.0031846058793402188,0.22813577888956305,1.261236036140057,1.2612360361400583,,,,,0.12660611830955415
2019-11-25,9.96,9.96,9.96,9.96,10.055248618784528,117689.0,1706491.0,0.2068347978910369,2906.169,9626.355,1661.774,3878.206,682.863,269430307142357.03,0.10055248618784529,0.007237059177454652,-5.6819940620567166e-05,-0.01073280616834249,0.007327541983820796,0.005344263308761699,-0.060669813407514206,-0.24881918913398693,-0.24881918913398704,,,,,0.02077044329963207
2019-11-26,10.96,10.96,10.96,10.96,10.040160642570273,242120.0,3861814.0,0.425518453427065,2907.06,9677.234,1679.082,3891.653,683.299,259715124358661.6,0.10040160642570273,0.00030658919009884933,0.005285385797635822,0.010415375375953717,0.0034673248404029078,0.0006384882472765252,-0.036058240391502405,1.05728657733518,1.05728657733518,,,,,-0.013400789023487625
2019-11-27,12.06,12.06,12.06,12.06,10.036496350364963,198578.0,3485044.0,0.3489947275922671,2903.195,9648.393,1674.389,3875.619,677.446,234285480380463.5,0.10036496350364965,-0.0013295219224920274,-0.0029802937492262593,-0.0027949796376830482,-0.004120100121978942,-0.008565796232688716,-0.09791360453494513,-0.17983644473814642,-0.17983644473814653,,,,,-0.08754140732233895
2019-11-28,13.27,13.27,13.27,13.27,10.033167495854055,300406.0,5800840.0,0.5279543057996485,2889.693,9622.144,1673.795,3862.303,677.096,210399078851543.7,0.10033167495854056,-0.004650738238389018,-0.0027205566771585366,-0.00035475627228787054,-0.003435838249322254,-0.000516646345243732,-0.10195425465602881,0.5127859078044898,0.5127859078044903,,,,,-0.1655216940654307
2019-11-29,14.59,14.59,14.59,14.59,9.947249434815376,613305.0,13026598.0,1.07786467486819,2871.981,9582.156,1664.896,3828.671,680.028,212069057243150.03,0.09947249434815375,-0.00612937083627918,-0.00415583055086266,-0.005316660642432414,-0.008707758039698144,0.004330257452414443,0.007937194405611692,1.0415870521893704,1.0415870521893704,0.944,,,,-0.1058722173482578
2019-12-02,16.05,16.05,16.05,16.05,10.006854009595624,264947.0,6189162.0,0.4656362038664323,2875.807,9605.188,1669.536,3836.059,684.911,215157292459856.3,0.10006854009595623,0.0013321815151281502,0.0024036344221487482,0.0027869608672252966,0.0019296513072031285,0.007180586681724721,0.01456240366629924,-0.5350203574091142,-0.5350203574091142,0.990909090909091,0.00034970649706580033,,,-0.04934454435611457
2019-12-03,17.66,17.66,17.66,17.66,10.031152647975071,304903.0,7836007.0,0.5358576449912127,2884.699,9657.653,1675.385,3851.087,689.476,222209619944829.2,0.10031152647975072,0.00309200165379675,0.005462152328512548,0.003503368600617174,0.0039175622689848755,0.006665099553080589,0.0327775433699915,0.15080751999456488,0.1508075199945651,1.0425,0.0003356832216602857,,,0.015471394967457197
2019-12-04,19.42,19.42,19.42,19.42,9.966024915062288,526667.0,14888876.0,0.9256010544815464,2878.116,9687.951,1673.779,3849.819,687.418,231913226296068.44,0.09966024915062288,-0.002282040517918915,0.003137201139862711,-0.0009585856385249114,-0.0003292576875049136,-0.002984875470647297,0.043668705043681255,0.7273263956077836,0.7273263956077831,1.0976923076923077,0.0003507472692821024,,,0.06211858378947377
2019-12-05,21.37,21.37,21.37,21.37,10.041194644696194,3391061.0,105461997.0,5.959685413005272,2899.469,9799.069,1709.826,3879.364,698.261,266422846298478.56,0.10041194644696194,0.007419089432114667,0.01146971119073581,0.021536296010405298,0.007674386769871644,0.015773517714112728,0.14880401844073332,4.01021014783676,3.9088549920045916,1.1585714285714286,0.0003457114755249411,,,0.16060871189183534
2019-12-06,23.5,23.5,23.5,23.5,9.967243799719228,2742592.0,93824072.0,4.820021089630931,2912.014,9878.623,1726.801,3902.385,701.25,264666862150500.75,0.09967243799719228,0.004326654294286358,0.008118526362045131,0.00992791079326194,0.005934220145364044,0.004280634318686083,-0.006590966849781887,-0.19122893985097877,-0.19122893985097889,1.2233333333333334,0.0003547473226159597,,,0.10243881408279987
