date,open,high,low,close,pct_change,volume,amount,turnover,sh_close,sz_close,cyb_close,hs300_close,broker_close,market_amount
2019-12-24,28.97,29.47,26.78,28.09,-4.908598510494244,238420.66,6697236.3394,869.3260244323618,2982.681,10189.286,1769.869,3992.958,744.175,317781136237784.75
2019-12-25,27.75,28.4,26.99,28.35,0.9255962976148168,177773.48,5039878.158000001,579.6659184991391,2981.881,10229.578,1784.395,3990.867,745.153,349787037935038.6
2019-12-26,28.09,29.05,27.33,28.85,1.763668430335108,184792.9,5331275.165,544.9412440531149,3007.355,10303.715,1793.635,4025.988,764.649,356692059178548.1
2019-12-27,28.6,30.42,27.58,27.58,-4.402079722703656,238161.61,6568497.203799999,225.01606993704627,3005.036,10233.772,1767.582,4022.028,748.121,434152905637336.8
2019-12-30,26.78,27.53,24.91,26.4,-4.27846265409717,170720.06,4507009.584,100.0,3040.024,10365.957,1790.239,4081.633,791.09,410072482102720.0
2019-12-31,26.35,26.85,25.75,25.94,-1.7424242424242342,126268.57,3275406.7058,85.03259535558652,3050.124,10430.767,1798.118,4096.582,788.031,360912319430028.1
2020-01-02,26.71,28.22,26.58,26.98,4.009252120277562,171065.88,4615357.4424,100.2025655333064,3085.198,10638.824,1832.742,4152.241,793.18,508120722459100.7
2020-01-03,27.26,29.47,27.25,28.72,6.449221645663439,216564.9,6219743.927999999,126.7254586306271,3083.786,10656.406,1836.012,4144.965,792.174,478767501003875.6
2020-01-06,28.09,29.61,27.53,29.4,2.367688022284131,184349.2,5419866.48,107.76503181113614,3083.408,10698.273,1859.921,4129.295,792.612,566032198947574.8
2020-01-07,29.83,32.35,29.83,32.35,10.034013605442183,251619.56,8139892.766,144.26099164956617,3104.802,10829.045,1893.214,4160.227,797.967,534737090979010.8
2020-01-08,31.46,32.05,30.3,30.78,-4.853168469860902,193331.53,5950744.4934,108.75161469528524,3066.893,10706.868,1862.699,4112.317,772.169,586554367807710.0
2020-01-09,31.81,32.62,30.64,31.34,1.8193632228719947,157303.78,4929900.4652,90.18694450075816,3094.882,10898.166,1913.142,4164.37,784.73,507552041059202.1
2020-01-10,31.32,31.32,29.44,29.82,-4.850031908104658,130480.2,3890919.564,76.2748246465046,3092.291,10879.843,1904.194,4163.185,785.84,452059757216100.4
2020-01-13,29.61,30.63,28.79,30.58,2.5486250838363533,95256.99,2912958.7542,55.74073058710374,3115.57,11040.201,1935.072,4203.988,796.255,446809511897130.6
2020-01-14,30.64,30.69,29.82,29.83,-2.4525833878351837,82187.73,2451659.9859,48.14181180582997,3106.82,10988.768,1922.557,4189.886,786.084,486052863076209.5
2020-01-15,29.47,30.23,29.2,30.16,1.106268856855519,63734.13,1922221.3608,38.85944997168499,3090.038,10972.316,1924.238,4166.734,782.314,425955106443926.06
2020-01-16,30.16,30.42,29.68,30.09,-0.2320954907161776,62181.77,1871049.4593,39.529736666213616,3074.081,10967.436,1929.961,4149.043,777.917,411249046918110.06
2020-01-17,30.18,30.44,29.33,29.33,-2.5257560651379296,81526.72,2391178.6976,56.65827541894445,3075.496,10954.388,1932.511,4154.853,781.016,392439778443751.25
2020-01-20,28.8,29.11,28.24,29.02,-1.0569382884418663,64616.57,1875172.8614,49.52212672880636,3095.787,11115.884,1982.176,4185.83,793.164,432683739782474.7
2020-01-21,28.78,29.8,28.53,29.12,0.344589937973816,69680.03,2029082.4736,54.27876441238647,3052.142,10953.413,1967.027,4114.309,778.118,442491400758580.94
2020-01-22,29.08,30.32,28.64,30.31,4.086538461538458,85093.73,2579190.9563,67.39106176620199,3060.755,11072.058,1993.899,4131.931,784.034,458352057719139.1
2020-01-23,30.16,31.92,28.69,29.7,-2.012537116463209,104908.59,3115785.123,90.76034154931222,2976.528,10681.904,1927.742,4003.901,750.091,511556520400617.4
2020-02-03,26.71,26.71,26.71,26.71,-10.06734006734006,4694.0,125376.74,4.474371450421744,2746.606,9779.668,1795.774,3688.358,675.156,250446082027288.62
2020-02-04,24.02,25.68,24.02,25.2,-5.65331336578061,115152.99,2901855.348,104.65524240987452,2783.288,10089.666,1882.691,3785.638,674.227,617471576775412.2
2020-02-05,25.16,26.34,25.0,25.54,1.3492063492063444,88440.59,2258772.6686,84.30252470269593,2818.088,10305.498,1939.62,3828.527,684.042,555855566037576.9
2020-02-06,25.35,26.41,24.99,26.01,1.8402505873140296,102897.49,2676363.7149000005,99.0322227338103,2866.51,10601.342,2012.249,3899.775,702.718,600734688854288.9
2020-02-07,25.75,27.04,25.35,26.51,1.922337562475973,103886.19,2754022.8969,100.0,2875.964,10611.551,2015.799,3899.869,704.751,608567521201126.0
2020-02-10,26.78,28.44,26.16,28.16,6.224066390041494,104450.03,2941312.8448,100.27063945001976,2890.488,10728.46,2042.177,3916.005,712.048,590442451243945.0
2020-02-11,27.82,28.13,27.08,27.32,-2.9829545454545414,62780.06,1715151.2392,60.43157420635024,2901.674,10768.628,2028.444,3952.464,710.297,528033512359768.0
2020-02-12,27.13,28.01,26.73,27.63,1.1346998535871178,62682.45,1731916.0935,60.6261093718808,2926.899,10940.795,2085.278,3984.433,721.465,532470251249338.1
2020-02-13,27.47,27.91,26.02,26.71,-3.329714078899737,67520.12,1803462.4052,65.61882121711618,2906.074,10864.322,2064.596,3959.919,708.833,574502471101015.0
2020-02-14,26.85,29.4,26.85,28.45,6.514414077124675,140832.17,4006675.2365,136.2120743764692,2917.008,10916.312,2069.219,3987.734,721.913,528427123657403.75
2020-02-17,29.15,31.31,28.96,31.31,10.052724077328644,165757.35,5189862.6285,159.556674472324,2983.622,11241.499,2146.177,4077.424,758.124,634291785770211.9
2020-02-18,31.31,34.13,30.85,32.49,3.7687639731715183,177227.49,5758121.1501,170.1360329951268,2984.972,11306.486,2170.949,4057.511,753.551,690116567203126.2
2020-02-19,32.2,35.76,31.89,35.76,10.0646352723915,180780.39,6464706.7464000005,172.69925642421603,2975.402,11235.596,2139.437,4051.311,755.576,697975776108341.0
2020-02-20,35.77,39.35,33.95,39.35,10.039149888143184,218759.05,8608168.6175,198.81621317087695,3030.154,11509.088,2186.737,4144.656,803.561,739730994449514.4
2020-02-21,41.2,43.31,39.92,43.31,10.063532401524778,126372.47,5473191.6757000005,104.69029360923687,3039.669,11629.698,2226.639,4149.49,804.174,809050800323355.9
2020-02-24,42.58,47.66,41.14,47.66,10.043869776033244,133097.67,6343434.9522,105.36504282914603,3031.233,11772.376,2263.972,4132.839,804.037,842816469387342.1
2020-02-25,46.26,51.36,42.87,47.6,-0.1258917331095177,252824.58,12034450.008,196.86350155519116,3013.05,11856.081,2287.312,4123.854,812.73,999156777560015.4
2020-02-26,44.01,45.19,42.82,42.82,-10.042016806722687,126848.57,5431655.7674,98.58871979219424,2987.929,11497.553,2180.701,4073.015,796.214,929470748865192.8
2020-02-27,42.6,44.23,39.95,41.0,-4.25035030359645,128654.96,5274853.36,99.29564170296304,2991.329,11534.019,2196.714,4084.876,797.052,741179016108087.1
2020-02-28,38.25,38.96,36.88,36.88,-10.048780487804876,121571.22,4483546.5936,93.8284252897214,2880.304,10980.774,2071.566,3940.049,746.476,786367650280220.6
2020-03-02,37.82,40.51,35.92,39.16,6.182212581344881,145697.2,5705502.352,110.55343910321456,2970.931,11381.762,2135.415,4069.666,782.777,715103532879502.1
2020-03-03,39.43,42.92,39.43,40.18,2.604698672114414,134201.97,5392235.1546,100.41313186953786,2992.897,11484.212,2173.346,4091.362,790.445,813707279483269.9
2020-03-04,40.09,44.14,39.17,44.14,9.855649576903923,148114.72,6537783.7408,107.7064251005348,3011.666,11493.021,2169.443,4115.052,813.64,696405904787357.0
2020-03-05,44.64,48.09,43.87,45.66,3.443588581785217,166183.9,7587956.873999999,115.99781202185312,3071.677,11711.373,2209.588,4206.725,836.027,831368319622720.9
2020-03-06,43.99,44.18,41.07,41.13,-9.921156373193153,142359.69,5855254.0497,98.84137123052324,3034.511,11582.815,2192.936,4138.507,806.967,734015764429140.2
2020-03-09,38.44,39.66,37.49,37.55,-8.704108922927311,105609.46,3965635.223,73.32541846161014,2943.291,11108.548,2093.063,3997.133,782.668,771572747384869.6
2020-03-10,37.72,41.33,37.72,41.33,10.066577896138496,118822.39,4910929.3787,82.49925214425525,2996.762,11403.467,2148.81,4082.732,808.586,780808077203933.0
2020-03-11,41.53,43.26,40.07,40.11,-2.951850955722235,104443.64,4189234.4004,73.76175289784106,2968.517,11200.05,2101.463,4028.429,784.617,697764100576647.2
2020-03-12,39.82,43.85,39.41,43.13,7.529294440289203,116247.39,5013749.9307,84.5330619682342,2923.486,10941.014,2045.926,3950.911,774.979,599510317489705.5
2020-03-13,39.82,45.73,39.82,44.51,3.199629028518425,144266.17,6421287.2267,104.90782707921278,2887.427,10831.125,2030.58,3895.313,770.015,678781315776382.0
2020-03-16,44.58,44.59,40.04,40.22,-9.638283531790604,119396.53,4802128.4366,89.33534665441375,2789.254,10253.284,1910.767,3727.84,724.376,631813504498435.8
2020-03-17,41.3,42.34,39.38,41.48,3.132769766285426,91274.86,3786081.1928,69.25836376172249,2779.641,10202.753,1917.702,3709.682,727.864,543369847692566.5
2020-03-18,42.06,42.49,38.23,38.37,-7.497589199614274,108822.45,4175517.4065,83.98895001357593,2728.756,10029.568,1887.042,3636.257,704.917,533369415906616.2
2020-03-19,38.09,40.05,37.63,39.25,2.2934584310659423,93539.14,3671411.245,73.21945023616698,2702.13,10019.858,1894.943,3589.093,713.989,514782218105506.4
2020-03-20,39.53,39.75,37.47,37.99,-3.210191082802538,73146.35,2778829.8365,57.77272694243732,2745.618,10150.125,1915.046,3653.224,720.076,454947359151263.5
2020-03-23,35.97,36.79,34.18,34.18,-10.028954988154782,74150.44,2534462.0392,58.70023334292797,2660.167,9691.534,1827.052,3530.306,691.945,442598957331414.4
2020-03-24,35.0,35.54,31.89,34.99,2.3698069046225845,78777.02,2756407.9298000005,63.57092216709835,2722.438,9921.683,1876.91,3625.115,706.849,465212080928663.6
2020-03-25,35.85,36.46,35.13,35.47,1.3718205201486144,59572.17,2113024.8699,49.44410195970208,2781.591,10241.076,1937.855,3722.518,718.727,502865997682499.0
2020-03-26,34.99,36.02,34.68,34.79,-1.9171130532844691,41436.2,1441565.3979999998,34.78833671145852,2764.911,10155.359,1927.275,3698.047,707.984,443509194085249.9
2020-03-27,35.41,36.47,34.33,35.31,1.494682379994261,66042.44,2331958.5564,56.1896471762555,2772.203,10109.906,1903.881,3710.061,711.339,415546427592860.6
2020-03-30,33.82,34.43,32.23,33.55,-4.984423676012472,54520.32,1829156.736,47.12206609168057,2747.214,9904.951,1860.484,3674.111,703.643,419094157618256.1
2020-03-31,34.26,34.4,33.33,33.66,0.3278688524590123,39763.55,1338441.093,35.507062738664565,2750.296,9962.305,1871.917,3686.155,700.429,374280723646146.4
2020-04-01,33.22,34.71,33.22,33.82,0.4753416518122444,47497.21,1606355.6422,44.30050546115081,2734.522,9951.837,1864.8,3675.076,698.105,390883742321204.94
2020-04-02,33.77,35.33,32.93,35.33,4.464813719692473,59959.89,2118382.9137,56.96413205423478,2780.638,10179.204,1916.951,3734.531,711.602,394662509374674.3
2020-04-03,34.99,35.18,33.69,33.72,-4.5570336824228725,51078.23,1722357.9156,48.79496244291256,2763.987,10110.113,1906.675,3713.218,700.597,379066428681006.8
2020-04-07,35.0,35.43,34.44,35.25,4.537366548042709,60417.68,2129723.22,57.845390911079306,2820.763,10428.913,1969.782,3798.021,717.107,495311048310998.7
2020-04-08,34.64,35.8,34.56,34.89,-1.02127659574468,42572.96,1485370.5744,40.87072888217688,2815.369,10386.545,1964.757,3780.345,714.359,480776869913671.4
2020-04-09,35.75,38.4,35.44,37.03,6.133562625394107,94756.81,3508844.6743,91.64824806290322,2825.904,10463.046,1997.136,3792.811,721.149,462203809802106.06
2020-04-10,37.62,39.13,36.92,37.06,0.0810153929246659,104982.2,3890640.332,101.53818715287396,2796.631,10298.413,1949.885,3769.178,710.106,471842673292570.8
2020-04-13,36.37,39.4,35.13,39.37,6.233135456017247,78943.16,3107992.2092,79.67840040760117,2783.048,10223.163,1923.081,3753.257,705.076,353979974802903.1
2020-04-14,39.66,41.11,39.38,39.96,1.498602997206011,90794.13,3628133.4348,95.56582732412068,2827.283,10475.705,1985.426,3825.699,723.266,402837408912360.3
2020-04-15,39.33,40.51,38.1,38.26,-4.254254254254263,70685.0,2704408.1,75.0786195879412,2811.174,10417.374,1977.515,3797.362,713.972,452829781854505.2
2020-04-16,37.46,39.24,37.02,38.5,0.6272869837950834,60373.27,2324370.895,64.12593579415807,2819.935,10470.794,2008.388,3802.381,721.873,422366319776326.0
2020-04-17,39.1,39.12,37.29,37.61,-2.311688311688309,54766.89,2059782.7329,58.171075904712765,2838.495,10527.99,2020.77,3839.487,718.964,492443029485433.25
2020-04-20,37.25,38.48,37.18,37.71,0.2658867322520741,37723.35,1422547.5285,40.0681480403588,2852.553,10621.497,2043.437,3853.455,721.756,421727347020393.2
2020-04-21,37.61,37.68,36.33,36.8,-2.4131530098117304,42018.64,1546285.9519999998,44.63042354336352,2827.013,10506.856,2023.942,3808.047,709.462,443482399087078.2
2020-04-22,36.44,37.21,36.31,37.2,1.0869565217391353,31401.14,1168122.408,33.35296377856242,2843.98,10617.192,2043.171,3839.383,710.997,427937721847958.3
2020-04-23,37.34,37.35,35.78,35.83,-3.6827956989247457,38352.79,1374180.4657,40.73671260587389,2838.499,10564.046,2029.524,3829.753,704.278,475017863087414.3
2020-04-24,35.68,36.22,34.16,34.45,-3.8515210717275927,42485.2,1463615.14,45.12598385679564,2808.529,10423.462,2003.748,3796.972,692.283,454755187042687.1
2020-04-27,34.36,35.07,33.13,33.24,-3.51233671988389,48525.27,1612979.9748,52.512547750711526,2815.495,10452.171,2018.666,3822.769,690.334,394018252466695.4
2020-04-28,33.54,34.96,32.85,34.29,3.1588447653429608,50450.34,1729942.1585999995,54.59579901955479,2810.024,10501.147,2030.724,3849.147,698.875,475309081006051.5
2020-04-29,33.95,35.13,33.6,34.97,1.9830854476523772,51976.64,1817623.1008,57.09554383753104,2822.442,10514.173,2030.477,3867.032,700.771,362185706978825.6
2020-04-30,35.68,37.04,34.97,36.47,4.289390906491275,63322.99,2309389.4453,69.55933572213479,2860.082,10721.779,2069.432,3912.577,716.765,442572038603032.5
2020-05-06,35.47,36.82,35.26,36.64,0.4661365505895354,55614.49,2037714.9136,65.53007886481514,2878.14,10883.219,2110.267,3936.254,718.629,452993854023809.8
2020-05-07,36.65,37.58,36.42,36.79,0.4093886462882112,55231.31,2031959.8949,70.03708720088959,2871.523,10863.285,2106.842,3924.895,713.751,440846134974353.8
2020-05-08,37.27,39.12,36.76,37.89,2.9899429192715488,76242.01,2888809.7589,98.3647104487752,2895.344,11001.579,2125.243,3963.622,726.893,455511424682820.0
2020-05-11,37.84,38.33,36.17,36.47,-3.7476906835576695,56407.76,2057191.0072,72.77527152634099,2894.802,10969.282,2102.825,3960.18,721.448,448355130951571.4
2020-05-12,36.38,36.98,35.6,36.64,0.4661365505895354,37143.48,1360937.1072000002,47.92118748259489,2891.556,11015.559,2124.15,3960.238,718.915,397683281693319.2
2020-05-13,36.24,37.46,36.06,37.22,1.582969432314396,36392.44,1354526.6168,46.95222257551218,2898.05,11074.593,2140.681,3968.253,720.516,384581331072444.1
2020-05-14,36.58,36.89,36.37,36.44,-2.0956475013433677,32905.89,1199090.6316,43.76002917699658,2870.342,10962.147,2117.647,3925.218,710.333,413083026686412.4
2020-05-15,36.64,36.98,36.29,36.29,-0.41163556531284,30432.03,1104378.3687,41.320696805409,2868.459,10964.892,2124.311,3912.816,711.132,401954818860665.1
2020-05-18,35.78,36.26,34.64,35.06,-3.389363461008532,42045.76,1474124.3456,58.46536238448711,2875.418,10921.146,2114.858,3922.912,707.462,460422660348771.3
2020-05-19,35.47,35.89,35.18,35.33,0.7701083856246349,25383.73,896807.1808999999,37.13041069151883,2898.576,11052.848,2144.121,3956.25,711.701,399930537886117.8
2020-05-20,35.12,36.46,34.65,35.92,1.6699688649872702,46926.78,1685609.9376,72.54918102927498,2883.738,10948.478,2118.119,3935.222,707.611,438866007479461.4
2020-05-21,35.68,36.22,34.27,34.35,-4.370824053452116,40457.25,1389706.5375,65.39038458414683,2867.924,10845.396,2099.432,3913.795,700.795,406779726412071.75
2020-05-22,33.69,34.64,32.94,33.01,-3.9010189228529946,33051.03,1091014.5003,54.72434814032011,2813.765,10604.966,2046.596,3824.064,682.714,376676567890598.2
2020-05-25,33.01,33.36,32.53,32.86,-0.4544077552256831,20708.62,680485.2531999999,34.41880858110931,2817.97,10592.845,2052.302,3829.325,680.945,304628559823461.0
2020-05-26,33.02,33.95,33.01,33.92,3.2258064516129004,25683.76,871193.1392,42.97384316810067,2846.547,10815.431,2112.973,3872.77,688.958,342641313037406.6
2020-05-27,33.88,34.78,33.01,34.04,0.3537735849056478,30482.19,1037613.7476,52.56459458114865,2836.804,10682.697,2071.473,3845.614,681.014,369673353936054.3
2020-05-28,33.71,35.89,33.66,35.22,3.4665099882491117,50545.69,1780219.2018,90.2422331277938,2846.222,10653.492,2054.964,3856.632,690.435,375542566940053.1
2020-05-29,34.54,35.11,34.31,34.44,-2.2146507666098825,31271.42,1076987.7048,56.423283516380415,2852.351,10746.076,2086.666,3867.023,685.123,375911023109711.8
2020-06-01,36.0,37.9,35.26,37.9,10.046457607433211,89228.6,3381763.94,160.9959060244051,2915.431,11102.15,2158.223,3971.34,715.557,509155532894985.3
2020-06-02,37.9,38.71,37.06,37.2,-1.846965699208436,85729.72,3189145.5840000003,154.68284770374703,2921.398,11112.496,2145.286,3983.568,713.153,541000010962366.3
2020-06-03,37.73,38.15,36.32,36.42,-2.0967741935483897,61054.02,2223587.4084,110.1602767087251,2923.371,11108.359,2143.117,3983.648,705.639,540174658731861.94
2020-06-04,36.29,36.98,35.5,35.72,-1.922020867655139,46622.73,1665363.9156,84.7699871452442,2919.251,11139.257,2151.385,3982.185,702.879,465841971833552.9
2020-06-05,35.89,37.25,35.33,37.23,4.22732362821947,57725.26,2149111.4298,104.95673565567438,2930.799,11180.598,2166.375,4001.251,709.84,446633897873879.8
2020-06-08,37.06,37.37,35.95,36.18,-2.82030620467364,41667.14,1507517.1252,76.252545929208,2937.771,11215.76,2153.564,4021.955,706.506,468536146393575.2
2020-06-09,36.02,37.61,35.98,37.19,2.7915975677169635,51009.91,1897058.5529,95.7959926743449,2956.112,11284.242,2181.589,4047.029,714.238,434154340184975.1
2020-06-10,36.71,37.42,36.23,37.04,-0.4033342296316133,35552.99,1316882.7496,68.99817543799726,2943.753,11335.862,2201.988,4039.705,707.891,423219407370024.0
2020-06-11,36.74,40.76,36.71,37.88,2.2678185745140578,98158.45,3718242.086,190.49745053290545,2920.897,11243.617,2195.638,3995.885,703.863,469501837537615.6
2020-06-12,36.62,38.85,36.62,37.87,-0.0263991552270415,71361.44,2702457.7328,138.49212560260375,2919.741,11251.708,2206.764,4003.083,701.225,467960680808328.2
2020-06-15,37.97,39.37,37.13,37.78,-0.2376551359915435,83545.46,3156347.4788,162.137820366956,2890.031,11192.273,2219.55,3954.988,700.523,505920419837288.0
2020-06-16,38.53,39.0,37.25,37.99,0.5558496559026072,54002.68,2051561.8132,104.80374192893554,2931.749,11398.966,2260.458,4014.57,708.229,474657718679639.6
2020-06-17,37.98,37.99,36.44,36.86,-2.974466964990796,49462.76,1823197.3336,96.90206913359376,2935.873,11420.837,2263.961,4017.594,705.813,506035999833038.6
2020-06-18,36.44,37.6,36.44,37.09,0.623982637004894,39275.1,1456713.459,77.34699022013555,2939.315,11494.555,2266.032,4044.384,713.615,511809905810447.2
2020-06-19,37.13,39.89,36.82,39.02,5.203558910757611,91121.11,3555545.7122000004,179.4506851419321,2967.634,11668.133,2319.449,4098.71,738.451,497657247670355.9
2020-06-22,38.93,41.51,38.33,39.6,1.4864172219374527,95989.65,3801190.14,189.03861530038716,2965.272,11702.441,2342.88,4102.046,757.438,518766226879785.7
2020-06-23,39.75,40.44,38.96,39.86,0.6565656565656441,61140.74,2437069.8964,120.40840682345431,2970.62,11794.01,2382.047,4121.794,765.059,476603726283130.3
2020-06-24,40.09,40.36,38.3,38.45,-3.537380832915193,62472.68,2402074.546,122.3896918878138,2979.551,11813.528,2382.473,4138.99,764.032,440060158113444.06
2020-06-29,37.49,38.51,36.89,37.13,-3.433029908972696,43713.24,1623072.6012000002,86.08730586988801,2961.516,11752.359,2372.536,4109.716,740.241,447529488146949.6
2020-06-30,37.47,39.75,37.32,38.8,4.49771074602745,60583.34,2350633.592,119.31068301501836,2984.674,11992.347,2438.197,4163.964,765.851,455479033692754.9
2020-07-01,38.71,39.26,37.5,39.26,1.185567010309274,66268.97,2601719.7622,129.8269710859655,3025.981,12112.965,2419.629,4247.784,780.898,559915657819023.2
2020-07-02,39.05,42.82,38.8,42.19,7.463066734589918,124612.65,5257407.7035,241.83747939325912,3090.569,12269.488,2424.393,4335.845,836.508,706096185686070.8
2020-07-03,42.26,45.51,41.96,44.68,5.901872481630721,139977.31,6254186.2108,271.6558858402325,3152.813,12433.265,2462.563,4419.596,900.94,782316497799169.5
2020-07-06,46.09,48.92,44.71,48.64,8.863025962399295,125008.52,6080414.4128,235.91115700685756,3332.881,12941.721,2529.487,4670.095,987.567,1109727556966469.2
2020-07-07,47.61,48.64,44.92,46.53,-4.337993421052633,137175.5,6382776.015000001,258.8722026146233,3345.337,13163.979,2591.263,4698.126,963.468,1213311649752916.8
2020-07-08,46.25,50.69,46.24,49.21,5.759724908661079,116011.6,5708930.836,213.3162795439938,3403.44,13406.372,2651.969,4774.004,1026.573,1097391277316718.0
2020-07-09,48.16,49.89,47.21,48.25,-1.9508230034545824,107568.01,5190156.4825,197.79063206740636,3450.594,13754.744,2757.653,4840.771,1031.942,1257963874339072.8
2020-07-10,47.33,47.33,45.86,45.87,-4.9326424870466345,91182.25,4182529.8075,167.66132292331392,3383.322,13671.244,2778.457,4753.133,1005.514,1140620396977330.5
2020-07-13,45.96,47.43,45.53,46.18,0.6758229779812552,86666.44,4002256.1992,159.35787923037665,3443.286,14149.144,2889.427,4852.961,1023.816,1194442798589841.8
2020-07-14,45.75,46.89,45.41,46.37,0.411433521004767,74090.5,3435576.485,136.2338749707294,3414.619,13996.464,2858.672,4806.69,1026.592,1214932870691098.5
2020-07-15,46.37,46.77,43.25,43.35,-6.512831572137145,70753.93,3067182.8655,130.09875831999702,3361.304,13734.129,2813.061,4744.469,996.405,1086854353800750.2
2020-07-16,43.33,44.83,39.21,40.2,-7.26643598615917,65645.41,2638945.4820000003,120.70546936978788,3210.099,12996.34,2646.26,4516.253,940.407,964094103984990.4
2020-07-17,41.11,41.11,38.85,39.63,-1.4179104477611948,51519.26,2041708.2738000003,97.22511901378496,3214.129,13114.938,2662.402,4544.701,913.085,738667682689054.6
2020-07-20,40.44,41.01,39.06,40.13,1.2616704516780208,55444.57,2224990.5941000003,101.51523349096745,3314.149,13448.85,2697.301,4680.305,959.422,802479757929732.4
2020-07-21,40.15,40.3,39.21,39.53,-1.4951407924246207,47626.49,1882675.1497,87.20086119714203,3320.895,13536.174,2736.512,4691.043,944.984,758518880117801.0
2020-07-22,39.53,40.81,39.22,39.86,0.8348090058183599,56166.07,2238779.5502,101.496495894137,3333.164,13657.029,2769.028,4714.445,955.072,813495280859892.8
2020-07-23,39.46,39.6,37.64,38.61,-3.1359759157049694,53846.93,2079029.9673,97.30562792904831,3325.11,13661.5,2799.674,4712.436,959.461,854722095876806.0
