date,open,high,low,close,pct_change,volume,amount,turnover,sh_close,sz_close,cyb_close,hs300_close,broker_close,market_amount
2016-07-05,52.18,52.53,51.09,51.83,,10160357.0,839547996.0,3.8541656069032,3006.392,10602.772,2246.024,3207.383,885.062,350374859487436.1
2016-07-06,51.74,52.61,51.24,51.81,-0.0385876905267146,7291533.0,604656905.0,2.765924042846103,3017.292,10641.647,2241.561,3216.804,882.289,329939564842378.94
2016-07-07,51.85,51.85,50.11,50.79,-1.9687319050376464,9948265.0,805182936.0,3.773711968128567,3016.847,10620.582,2233.922,3209.954,883.561,365598878372489.4
2016-07-08,50.41,51.36,50.1,50.55,-0.4725339633786185,6693020.0,541797846.0,2.538887904265101,2988.094,10611.803,2239.003,3192.28,885.702,291209253342314.7
2016-07-11,50.11,50.42,49.17,49.29,-2.492581602373889,10072873.0,798727352.0,3.8209799792766974,2994.917,10594.819,2218.589,3203.33,882.525,345468975651368.25
2016-07-12,48.86,50.88,48.64,50.53,2.515723270440251,9553445.0,757872579.0,3.623943444747201,3049.381,10757.846,2247.355,3273.182,905.695,384319178123239.75
2016-07-13,50.77,51.36,50.36,50.52,-0.0197902236295233,9095092.0,739618665.0,3.450074714699536,3060.689,10853.556,2285.369,3282.868,908.786,387311772131837.0
2016-07-14,50.11,50.27,49.29,49.6,-1.82106096595408,6538347.0,517338524.0,2.4802152260396677,3054.018,10854.136,2293.079,3276.764,909.277,310210613014754.4
2016-07-15,50.23,50.24,48.77,49.19,-0.8266129032258096,7805697.0,615083940.0,2.9609637648861638,3054.296,10823.215,2263.784,3276.278,896.424,296393653340669.3
2016-07-18,49.08,49.67,48.82,49.43,0.4879040455377126,3808847.0,299788600.0,1.4448239475597588,3043.564,10761.999,2249.872,3262.022,875.75,289580087818319.5
2016-07-19,49.05,49.3,48.29,49.2,-0.4653044709690412,5387293.0,420368199.0,2.0435816767964314,3036.598,10778.249,2273.719,3248.234,883.853,263133956337428.4
2016-07-20,49.72,51.35,49.72,50.28,2.195121951219514,12713511.0,1029208992.0,4.822662908319609,3027.9,10759.86,2268.535,3237.605,878.422,258192515212647.44
2016-07-21,50.26,50.48,49.56,49.82,-0.9148766905330176,6484472.0,518168601.0,2.459778624050986,3039.009,10787.213,2265.128,3252.523,886.005,282684331535181.6
2016-07-22,49.68,49.97,49.09,49.29,-1.0638297872340496,5742594.0,453044935.0,2.178359312493515,3012.816,10709.068,2249.999,3225.162,877.739,273678494618940.47
2016-07-25,49.39,49.67,48.47,48.74,-1.1158449989855934,4923264.0,384664250.0,1.8675598487833325,3015.828,10718.355,2245.885,3230.885,876.122,250854372723720.8
2016-07-26,48.83,49.77,48.73,49.39,1.3336068937217949,4316422.0,340042722.0,1.637364239984906,3050.166,10852.206,2279.55,3269.588,889.099,253368853712370.25
2016-07-27,49.09,49.44,44.48,45.22,-8.443004656813125,16096501.0,1196100066.0,6.105944953084124,2991.999,10405.85,2155.386,3218.243,867.592,415835124214143.6
2016-07-28,45.2,45.34,42.97,43.93,-2.852720035382572,9900675.0,696688058.0,3.755659478316198,2994.323,10396.305,2139.744,3221.137,850.505,284259330261527.4
2016-07-29,43.94,44.33,41.98,42.62,-2.9820168449806617,8869583.0,607663316.0,3.364531555945653,2979.339,10329.436,2122.412,3203.93,844.846,218406713909993.03
2016-08-01,42.4,42.57,40.79,42.36,-0.6100422336930977,6852543.0,454294463.0,2.5994003508366164,2953.385,10185.478,2099.179,3176.809,837.564,218431818798486.56
2016-08-02,41.97,42.81,41.65,42.39,0.0708215297450465,5760715.0,389021115.0,2.185233218101624,2971.279,10250.546,2113.214,3189.053,840.978,165758221549505.3
2016-08-03,42.39,42.54,41.59,41.98,-0.9672092474640293,4947961.0,331960978.0,1.8769282526685196,2978.461,10281.248,2108.315,3193.507,839.405,196279610398598.0
2016-08-04,42.17,43.09,41.87,42.86,2.096236303001442,6769257.0,459537350.0,2.5678071659970936,2982.426,10366.499,2129.652,3201.289,842.095,212327168633543.1
2016-08-05,42.78,43.03,42.15,42.2,-1.5398973401773095,5380162.0,365067455.0,2.040876648327173,2976.696,10342.279,2109.056,3205.11,842.855,206712734732694.4
2016-08-08,41.9,42.55,41.05,42.34,0.3317535545023675,6066172.0,405028918.0,2.301103345872512,3004.277,10468.885,2130.594,3234.183,849.573,222677921388172.38
2016-08-09,42.29,42.64,41.9,42.59,0.5904581955597621,5463568.0,369825165.0,2.072515353208248,3025.681,10564.775,2154.505,3256.981,856.088,246836218974390.1
2016-08-10,42.91,43.76,42.52,42.54,-0.1173984503404668,6092512.0,418331809.0,2.3110949949932884,3018.746,10511.159,2137.001,3243.341,851.933,247026930659751.12
2016-08-11,42.19,43.19,42.15,42.38,-0.3761165961447932,5648075.0,384566619.0,2.142505072430997,3002.638,10390.956,2103.396,3233.36,856.187,235829214908089.5
2016-08-12,41.9,42.84,41.84,42.57,0.4483246814535047,4268711.0,288919031.0,1.619265850797306,3050.667,10528.104,2123.841,3294.234,877.214,230236423803569.88
2016-08-15,42.72,46.61,42.1,45.54,6.976744186046502,20797056.0,1488506846.0,7.889023777416465,3125.195,10822.105,2193.212,3393.424,926.133,401773054907571.4
2016-08-16,44.99,46.04,44.78,45.22,-0.7026789635485309,10216845.0,739239832.0,3.875593407796686,3110.037,10882.951,2201.096,3378.245,915.626,370867467397230.6
2016-08-17,45.3,45.59,44.47,44.65,-1.2605042016806678,6246704.0,447919805.0,2.369585213718833,3109.555,10890.688,2208.195,3373.048,910.289,327462341323526.94
2016-08-18,44.47,44.63,43.59,43.98,-1.500559910414334,7341495.0,516386090.0,2.784876312146493,3104.114,10879.196,2201.594,3364.485,902.218,347808418629468.8
2016-08-19,43.91,44.48,43.78,44.22,0.5457025920873271,4074242.0,287502308.0,1.5454972094583397,3108.102,10872.707,2204.556,3365.02,898.417,294347878085066.25
2016-08-22,44.32,45.03,43.78,43.86,-0.8141112618724522,3772868.0,265865239.0,1.431175901101276,3084.805,10731.4,2167.401,3336.795,883.39,286854525718241.25
2016-08-23,43.72,44.2,43.39,43.66,-0.4559963520291865,4902313.0,342834028.0,1.859612428861943,3089.706,10750.294,2174.159,3341.83,887.198,253093441470152.44
2016-08-24,43.69,44.0,43.38,43.75,0.2061383417315765,3600037.0,251461130.0,1.3656152819215874,3085.88,10760.439,2192.17,3329.863,878.882,241884987461586.72
2016-08-25,43.28,43.31,42.47,42.86,-2.0342857142857107,5547827.0,378750406.0,2.104477629718026,3068.329,10679.147,2180.66,3308.972,883.577,267690113722728.56
2016-08-26,43.21,43.85,42.81,42.9,0.0933271115258982,4413358.0,304690867.0,1.6741353295510275,3070.309,10693.751,2189.75,3307.09,879.262,246515153774328.9
2016-08-29,42.72,43.02,42.09,42.61,-0.6759906759906786,4033542.0,274009452.0,1.5300583286984448,3070.027,10724.399,2193.201,3307.781,879.773,224371126735716.5
2016-08-30,42.77,43.09,42.59,42.71,0.2346866932644964,3354761.0,229339548.0,1.2725738343229656,3074.677,10729.115,2195.531,3311.987,884.497,220609260917412.7
2016-08-31,42.59,43.02,42.29,42.88,0.3980332474830206,3514502.0,239470762.0,1.3331689756366345,3085.491,10757.876,2191.758,3327.794,890.213,229875412778255.88
2016-09-01,42.78,43.09,42.4,42.42,-1.0727611940298476,3074598.0,209873164.0,1.166298572643989,3063.305,10669.509,2181.327,3301.577,876.233,239103584647293.3
2016-09-02,42.2,42.83,42.07,42.42,0.0,3014752.0,204223746.0,1.1435969692543908,3067.352,10640.423,2170.858,3314.114,882.853,221308166930173.56
2016-09-05,42.32,42.86,42.32,42.5,0.1885902876001877,1301440.0,88543575.0,0.4936800239842064,3072.095,10695.453,2182.694,3319.68,884.792,219140048885180.16
2016-09-07,42.59,42.97,42.04,42.06,-1.0352941176470565,6850452.0,464704297.0,2.598607164112564,3091.928,10838.715,2212.053,3340.817,885.659,310083471199064.9
2016-09-08,41.81,42.32,41.7,42.01,-0.1188777936281582,3393153.0,227773265.0,1.2871372129503331,3095.954,10851.194,2223.469,3339.564,883.997,243933966656004.44
2016-09-09,42.06,42.07,40.98,40.98,-2.4517971911449665,5147925.0,341715787.0,1.9527813325769117,3078.855,10762.793,2202.968,3318.044,878.34,259930795536292.8
2016-09-12,40.09,40.26,38.64,38.78,-5.3684724255734455,7150163.0,450476566.0,2.712297640560445,3021.977,10461.576,2145.563,3262.604,858.945,291410131902191.1
2016-09-13,39.12,39.4,38.86,38.91,0.3352243424445511,2530136.0,157679198.0,0.9597657987792784,3023.51,10514.584,2145.868,3260.333,855.985,212615051841659.0
2016-09-14,38.77,41.45,38.4,39.94,2.647134412747376,6969238.0,446896972.0,2.6436666945780387,3002.849,10454.244,2144.558,3238.73,848.05,199680479631470.8
2016-09-19,39.59,41.01,39.59,40.51,1.427140711066599,5370991.0,348013974.0,2.037397779151522,3026.051,10557.249,2165.213,3263.124,851.282,186387026590212.9
2016-09-20,40.52,40.65,39.81,39.96,-1.3576894593927302,2547324.0,162743905.0,0.966285786064317,3023.0,10544.525,2158.432,3257.403,849.748,190295818372049.9
2016-09-21,40.12,40.39,39.87,40.17,0.5255255255255387,2475755.0,158907036.0,0.9391372539487176,3025.874,10583.402,2162.132,3266.636,855.7,187548377333738.75
2016-09-22,40.46,40.59,39.84,39.91,-0.6472491909385258,3108612.0,199685918.0,1.1792012284220494,3042.313,10662.214,2168.423,3291.121,856.492,225193570610311.12
2016-09-23,39.9,40.07,39.13,39.17,-1.8541718867451595,3665237.0,231167095.0,1.3903478378317868,3033.896,10609.695,2156.51,3275.667,851.026,213886117450661.03
