datetime,open,high,low,close,volume,amount,symbol,name,theoretical_center,deviation_pct,price_zone,reference_daily_date,risk_level
2026-05-07 13:05:00,243.61,244.13,243.0,243.4,338120,82384875.0347,300033,同花顺,244.76175644360154,-0.0055635997362819545,中性区,2026-07-02,中
2026-05-07 13:10:00,243.31,243.31,242.75,243.1,190976,46405591.7896,300033,同花顺,244.76175644360154,-0.006789281412860171,中性区,2026-07-02,中
2026-05-07 13:15:00,243.1,244.19,243.02,243.67,159098,38763983.4359,300033,同花顺,244.76175644360154,-0.004460486227361726,中性区,2026-07-02,中
2026-05-07 13:20:00,243.67,243.77,243.0,243.47,200020,48679605.3984,300033,同花顺,244.76175644360154,-0.005277607345080426,中性区,2026-07-02,中
2026-05-07 13:25:00,243.5,244.1,243.34,243.93,176140,42922021.6401,300033,同花顺,244.76175644360154,-0.003398228774327272,中性区,2026-07-02,中
2026-05-07 13:30:00,243.93,244.04,243.55,243.55,141440,34485615.6108,300033,同花顺,244.76175644360154,-0.004950758897992902,中性区,2026-07-02,中
2026-05-07 13:35:00,243.58,244.36,243.51,244.35,192590,46984370.4951,300033,同花顺,244.76175644360154,-0.0016822744271179912,中性区,2026-07-02,中
2026-05-07 13:40:00,244.38,244.84,244.08,244.11,238800,58374474.8179,300033,同花顺,244.76175644360154,-0.0026628197683803423,中性区,2026-07-02,中
2026-05-07 13:45:00,244.08,244.74,243.89,244.67,110157,26897630.519,300033,同花顺,244.76175644360154,-0.0003748806387680048,中性区,2026-07-02,中
2026-05-07 13:50:00,244.68,245.99,244.68,245.62,438648,107741279.5069,300033,同花顺,244.76175644360154,0.0035064446703960694,中性区,2026-07-02,中
2026-05-07 13:55:00,245.91,246.99,245.35,245.69,541620,133394451.0098,300033,同花顺,244.76175644360154,0.0037924370615975977,中性区,2026-07-02,中
2026-05-07 14:00:00,245.7,247.9,245.67,246.71,569608,140781703.9417,300033,同花顺,244.76175644360154,0.007959754761963422,中性区,2026-07-02,中
2026-05-07 14:05:00,246.71,247.98,246.52,247.66,454115,112363562.9493,300033,同花顺,244.76175644360154,0.011841080071127275,中性区,2026-07-02,中
2026-05-07 14:10:00,247.5,247.85,247.0,247.12,281100,69562906.1257,300033,同花顺,244.76175644360154,0.009634853053286818,中性区,2026-07-02,中
2026-05-07 14:15:00,247.05,247.22,246.65,246.93,177700,43882628.2986,300033,同花顺,244.76175644360154,0.008858587991454003,中性区,2026-07-02,中
2026-05-07 14:20:00,246.93,247.56,246.65,246.8,231090,57104952.0781,300033,同花顺,244.76175644360154,0.00832745926493672,中性区,2026-07-02,中
2026-05-07 14:25:00,246.8,246.87,246.5,246.55,146530,36149184.7421,300033,同花顺,244.76175644360154,0.007306057867788374,中性区,2026-07-02,中
2026-05-07 14:30:00,246.56,247.06,246.38,246.67,205803,50779690.4459,300033,同花顺,244.76175644360154,0.007796330538419438,中性区,2026-07-02,中
2026-05-07 14:35:00,246.66,247.38,246.64,247.21,213299,52706648.4451,300033,同花顺,244.76175644360154,0.010002557556260117,中性区,2026-07-02,中
2026-05-07 14:40:00,247.2,247.25,246.65,246.78,170245,42040650.0483,300033,同花顺,244.76175644360154,0.00824574715316495,中性区,2026-07-02,中
2026-05-07 14:45:00,246.75,247.02,246.7,247.02,209645,51749347.4824,300033,同花顺,244.76175644360154,0.009226292494427302,中性区,2026-07-02,中
2026-05-07 14:50:00,247.0,247.27,246.91,247.26,246196,60813868.4825,300033,同花顺,244.76175644360154,0.010206837835689875,中性区,2026-07-02,中
2026-05-07 14:55:00,247.26,247.3,247.0,247.1,380903,94135017.0746,300033,同花顺,244.76175644360154,0.009553140941514826,中性区,2026-07-02,中
2026-05-07 15:00:00,247.1,247.24,247.07,247.24,396135,97913982.5551,300033,同花顺,244.76175644360154,0.010125125723918105,中性区,2026-07-02,中
2026-05-08 09:35:00,244.0,245.46,241.71,245.2,1400138,340716610.865,300033,同花顺,244.76175644360154,0.0017904903231866776,中性区,2026-07-02,中
2026-05-08 09:40:00,245.2,245.96,244.64,245.9,512859,125709639.3028,300033,同花顺,244.76175644360154,0.004650414235202405,中性区,2026-07-02,中
2026-05-08 09:45:00,245.92,246.8,245.16,246.2,388605,95562872.457,300033,同花顺,244.76175644360154,0.00587609591178051,中性区,2026-07-02,中
2026-05-08 09:50:00,246.2,247.8,246.04,246.26,470803,116290354.1703,300033,同花顺,244.76175644360154,0.006121232247096042,中性区,2026-07-02,中
2026-05-08 09:55:00,246.35,246.4,245.1,245.21,315320,77453215.8257,300033,同花顺,244.76175644360154,0.0018313463790726736,中性区,2026-07-02,中
2026-05-08 10:00:00,245.23,247.39,244.8,246.45,404342,99502923.99,300033,同花顺,244.76175644360154,0.006897497308928857,中性区,2026-07-02,中
2026-05-08 10:05:00,246.69,246.9,245.5,245.95,260290,64040829.5955,300033,同花顺,244.76175644360154,0.004854694514631941,中性区,2026-07-02,中
2026-05-08 10:10:00,245.95,246.2,245.21,245.67,280460,68911442.4592,300033,同花顺,244.76175644360154,0.0037107249498258277,中性区,2026-07-02,中
2026-05-08 10:15:00,245.63,245.72,244.68,244.92,326772,80079404.9234,300033,同花顺,244.76175644360154,0.0006465207583803423,中性区,2026-07-02,中
2026-05-08 10:20:00,245.0,245.26,244.67,244.88,222740,54560950.468,300033,同花顺,244.76175644360154,0.00048309653483680215,中性区,2026-07-02,中
2026-05-08 10:25:00,244.88,245.2,244.66,244.88,280840,68751780.2544,300033,同花顺,244.76175644360154,0.00048309653483680215,中性区,2026-07-02,中
2026-05-08 10:30:00,244.8,245.0,244.0,244.51,495084,120994023.5039,300033,同花顺,244.76175644360154,-0.0010285775329429425,中性区,2026-07-02,中
2026-05-08 10:35:00,244.51,244.52,244.01,244.07,232560,56786524.6807,300033,同花顺,244.76175644360154,-0.0028262439919242155,中性区,2026-07-02,中
2026-05-08 10:40:00,244.04,245.1,243.89,245.0,287474,70286486.7173,300033,同花顺,244.76175644360154,0.0009733692054680887,中性区,2026-07-02,中
2026-05-08 10:45:00,244.97,245.39,244.5,244.5,166795,40863582.8638,300033,同花顺,244.76175644360154,-0.0010694335888288276,中性区,2026-07-02,中
2026-05-08 10:50:00,244.56,244.8,244.5,244.69,148060,36220062.4343,300033,同花顺,244.76175644360154,-0.0002931685269961237,中性区,2026-07-02,中
2026-05-08 10:55:00,244.7,245.68,244.54,244.7,154470,37828268.2212,300033,同花顺,244.76175644360154,-0.00025231247111012767,中性区,2026-07-02,中
2026-05-08 11:00:00,244.85,244.86,243.92,243.99,235144,57411993.7743,300033,同花顺,244.76175644360154,-0.003153092439011629,中性区,2026-07-02,中
2026-05-08 11:05:00,244.0,244.14,242.82,243.08,385255,93710212.8104,300033,同花顺,244.76175644360154,-0.006870993524631941,中性区,2026-07-02,中
2026-05-08 11:10:00,243.08,243.36,242.66,243.29,203859,49529472.605,300033,同花顺,244.76175644360154,-0.006013016351027356,中性区,2026-07-02,中
2026-05-08 11:15:00,243.28,243.72,243.17,243.68,120160,29264110.4082,300033,同花顺,244.76175644360154,-0.00441963017147573,中性区,2026-07-02,中
2026-05-08 11:20:00,243.63,243.69,242.55,242.69,180120,43761340.4033,300033,同花顺,244.76175644360154,-0.008464379704183567,中性区,2026-07-02,中
2026-05-08 11:25:00,242.79,243.19,242.7,242.97,113300,27514799.5569,300033,同花顺,244.76175644360154,-0.007320410139377342,中性区,2026-07-02,中
2026-05-08 11:30:00,242.97,243.0,242.73,242.91,171028,41523350.3037,300033,同花顺,244.76175644360154,-0.007565546474692986,中性区,2026-07-02,中
2026-05-08 13:05:00,242.8,243.83,242.68,243.69,214619,52187194.6733,300033,同花顺,244.76175644360154,-0.004378774115589845,中性区,2026-07-02,中
2026-05-08 13:10:00,243.83,244.45,243.6,244.13,172990,42230881.981,300033,同花顺,244.76175644360154,-0.0025811076566085722,中性区,2026-07-02,中
2026-05-08 13:15:00,244.13,245.0,244.0,244.42,220221,53851891.7959,300033,同花顺,244.76175644360154,-0.001396282035916463,中性区,2026-07-02,中
2026-05-08 13:20:00,244.42,245.95,244.36,245.56,245260,60172850.2676,300033,同花顺,244.76175644360154,0.003261308335080537,中性区,2026-07-02,中
2026-05-08 13:25:00,245.55,246.6,245.44,245.84,366657,90225882.4302,300033,同花顺,244.76175644360154,0.00440527789988665,中性区,2026-07-02,中
2026-05-08 13:30:00,245.8,246.48,245.68,245.9,252850,62207212.1528,300033,同花顺,244.76175644360154,0.004650414235202405,中性区,2026-07-02,中
2026-05-08 13:35:00,245.9,246.24,245.64,245.76,169744,41759057.3647,300033,同花顺,244.76175644360154,0.004078429452799126,中性区,2026-07-02,中
2026-05-08 13:40:00,245.75,245.91,245.14,245.2,115420,28341774.8057,300033,同花顺,244.76175644360154,0.0017904903231866776,中性区,2026-07-02,中
2026-05-08 13:45:00,245.19,245.81,245.18,245.38,86800,21310392.9883,300033,同花顺,244.76175644360154,0.0025258993291334964,中性区,2026-07-02,中
2026-05-08 13:50:00,245.36,245.46,245.0,245.17,112080,27490394.4282,300033,同花顺,244.76175644360154,0.0016679221555289114,中性区,2026-07-02,中
2026-05-08 13:55:00,245.18,245.8,245.17,245.51,133500,32766664.8704,300033,同花顺,244.76175644360154,0.003057028055650779,中性区,2026-07-02,中
2026-05-08 14:00:00,245.46,245.46,244.46,244.67,152867,37427242.7349,300033,同花顺,244.76175644360154,-0.0003748806387680048,中性区,2026-07-02,中
2026-05-08 14:05:00,244.68,245.22,244.51,245.07,163128,39953083.5503,300033,同花顺,244.76175644360154,0.001259361596669617,中性区,2026-07-02,中
2026-05-08 14:10:00,245.2,245.34,244.41,244.48,140812,34490038.1547,300033,同花顺,244.76175644360154,-0.0011511457006008197,中性区,2026-07-02,中
2026-05-08 14:15:00,244.48,244.85,244.37,244.58,137120,33531346.2329,300033,同花顺,244.76175644360154,-0.0007425851417413032,中性区,2026-07-02,中
2026-05-08 14:20:00,244.58,244.7,244.47,244.52,92877,22714689.5786,300033,同花顺,244.76175644360154,-0.0009877214770569465,中性区,2026-07-02,中
2026-05-08 14:25:00,244.51,244.53,244.1,244.5,110393,26977298.5542,300033,同花顺,244.76175644360154,-0.0010694335888288276,中性区,2026-07-02,中
2026-05-08 14:30:00,244.5,244.53,244.01,244.49,123658,30206976.4834,300033,同花顺,244.76175644360154,-0.0011102896447148236,中性区,2026-07-02,中
2026-05-08 14:35:00,244.5,244.78,244.36,244.63,152162,37222039.8196,300033,同花顺,244.76175644360154,-0.000538304862311767,中性区,2026-07-02,中
2026-05-08 14:40:00,244.63,244.72,244.1,244.19,180910,44212307.5215,300033,同花顺,244.76175644360154,-0.002335971321292929,中性区,2026-07-02,中
2026-05-08 14:45:00,244.18,244.5,244.12,244.43,173500,42383478.168,300033,同花顺,244.76175644360154,-0.0013554259800304669,中性区,2026-07-02,中
2026-05-08 14:50:00,244.43,244.7,244.2,244.46,207694,50760187.1404,300033,同花顺,244.76175644360154,-0.0012328578123725897,中性区,2026-07-02,中
2026-05-08 14:55:00,244.46,244.65,244.42,244.54,362477,88634144.3921,300033,同花顺,244.76175644360154,-0.0009060093652851764,中性区,2026-07-02,中
2026-05-08 15:00:00,244.54,244.56,244.5,244.56,284619,69602592.3778,300033,同花顺,244.76175644360154,-0.0008242972535132953,中性区,2026-07-02,中
2026-05-11 09:35:00,244.2,249.99,244.15,248.41,1839978,454710036.7214,300033,同花顺,244.76175644360154,0.01490528426257276,中性区,2026-07-02,中
2026-05-11 09:40:00,248.09,248.92,246.28,246.9,781295,193341943.6017,300033,同花顺,244.76175644360154,0.008736019823796237,中性区,2026-07-02,中
2026-05-11 09:45:00,246.9,247.43,245.59,245.83,678757,167226491.2898,300033,同花顺,244.76175644360154,0.004364421844000876,中性区,2026-07-02,中
2026-05-11 09:50:00,245.83,248.39,244.69,247.86,609106,150099371.3871,300033,同花顺,244.76175644360154,0.012658201188846085,中性区,2026-07-02,中
2026-05-11 09:55:00,247.52,249.49,246.15,246.39,734419,182315432.7031,300033,同花顺,244.76175644360154,0.006652360973613325,中性区,2026-07-02,中
2026-05-11 10:00:00,246.35,248.24,246.18,248.16,356290,88015508.8977,300033,同花顺,244.76175644360154,0.01388388286542419,中性区,2026-07-02,中
2026-05-11 10:05:00,248.21,249.23,247.8,248.56,633294,157520657.907,300033,同花顺,244.76175644360154,0.015518125100861813,中性区,2026-07-02,中
2026-05-11 10:10:00,248.58,250.93,248.24,250.93,1349961,336997840.0291,300033,同花顺,244.76175644360154,0.02520101034582889,中性区,2026-07-02,中
2026-05-11 10:15:00,250.94,253.8,250.88,253.49,2161689,545954442.2209,300033,同花顺,244.76175644360154,0.035660160652629,中性区,2026-07-02,中
2026-05-11 10:20:00,253.36,255.5,252.8,253.38,1748374,444255722.7115,300033,同花顺,244.76175644360154,0.03521074403788349,中性区,2026-07-02,中
2026-05-11 10:25:00,253.38,254.2,252.51,253.4,644605,163168482.9124,300033,同花顺,244.76175644360154,0.03529245614965548,中性区,2026-07-02,中
2026-05-11 10:30:00,253.4,255.3,252.8,254.93,731128,185957126.8206,300033,同花顺,244.76175644360154,0.041543432700204,中性区,2026-07-02,中
2026-05-11 10:35:00,254.93,256.6,253.06,253.61,879138,224401260.8574,300033,同花顺,244.76175644360154,0.03615043332326029,中性区,2026-07-02,中
2026-05-11 10:40:00,253.74,254.36,252.97,253.24,323035,81903664.1001,300033,同花顺,244.76175644360154,0.034638759255480434,中性区,2026-07-02,中
2026-05-11 10:45:00,253.24,253.75,252.88,253.3,251165,63593557.0476,300033,同花顺,244.76175644360154,0.03488389559079619,中性区,2026-07-02,中
2026-05-11 10:50:00,253.3,254.12,252.98,253.99,273015,69184381.8222,300033,同花顺,244.76175644360154,0.03770296344692592,中性区,2026-07-02,中
2026-05-11 10:55:00,254.0,254.59,253.72,253.72,282650,71838386.1561,300033,同花顺,244.76175644360154,0.03659984993800536,中性区,2026-07-02,中
2026-05-11 11:00:00,253.7,255.4,253.7,255.33,355984,90600704.5038,300033,同花顺,244.76175644360154,0.0431776749356414,中性区,2026-07-02,中
2026-05-11 11:05:00,255.4,256.5,254.04,254.12,526133,134589667.4145,300033,同花顺,244.76175644360154,0.03823409217344298,中性区,2026-07-02,中
2026-05-11 11:10:00,254.19,255.75,254.0,255.6,231518,58933880.1572,300033,同花顺,244.76175644360154,0.044280788444561736,中性区,2026-07-02,中
2026-05-11 11:15:00,255.6,255.68,254.28,254.8,179276,45672663.9354,300033,同花顺,244.76175644360154,0.041012303973686715,中性区,2026-07-02,中
2026-05-11 11:20:00,254.82,255.02,253.99,254.4,282620,71876301.7515,300033,同花顺,244.76175644360154,0.039378061738249315,中性区,2026-07-02,中
2026-05-11 11:25:00,254.42,255.09,253.84,254.17,263499,66989118.4934,300033,同花顺,244.76175644360154,0.038438372452872516,中性区,2026-07-02,中
2026-05-11 11:30:00,254.16,254.5,252.9,253.69,317750,80608172.3337,300033,同花顺,244.76175644360154,0.03647728177034759,中性区,2026-07-02,中
2026-05-11 13:05:00,253.69,254.79,251.4,251.6,562370,142147568.9382,300033,同花顺,244.76175644360154,0.027938366090186628,中性区,2026-07-02,中
2026-05-11 13:10:00,251.6,252.15,250.88,251.05,467409,117442996.1964,300033,同花顺,244.76175644360154,0.025691283016460176,中性区,2026-07-02,中
2026-05-11 13:15:00,251.05,251.09,250.11,250.63,399079,99939781.0093,300033,同花顺,244.76175644360154,0.023975328669250784,中性区,2026-07-02,中
2026-05-11 13:20:00,250.63,250.92,250.3,250.92,236168,59165035.4742,300033,同花顺,244.76175644360154,0.025160154289942893,中性区,2026-07-02,中
2026-05-11 13:25:00,250.89,251.09,250.4,250.52,279278,70042404.7041,300033,同花顺,244.76175644360154,0.023525912054505493,中性区,2026-07-02,中
2026-05-11 13:30:00,250.52,250.88,249.93,250.38,466829,116773436.7371,300033,同花顺,244.76175644360154,0.022953927272102437,中性区,2026-07-02,中
2026-05-11 13:35:00,250.5,251.18,250.4,251.06,184238,46208268.0793,300033,同花顺,244.76175644360154,0.025732139072346172,中性区,2026-07-02,中
2026-05-11 13:40:00,251.13,253.17,251.03,252.16,311828,78657184.1448,300033,同花顺,244.76175644360154,0.0302263052197993,中性区,2026-07-02,中
2026-05-11 13:45:00,252.16,252.7,250.0,251.52,470492,118303142.998,300033,同花顺,244.76175644360154,0.027611517643099326,中性区,2026-07-02,中
2026-05-11 13:50:00,251.52,252.5,251.01,252.23,172431,43435508.7984,300033,同花顺,244.76175644360154,0.030512297611000827,中性区,2026-07-02,中
2026-05-11 13:55:00,252.07,252.31,251.77,251.83,269453,67900900.8662,300033,同花顺,244.76175644360154,0.028878055375563427,中性区,2026-07-02,中
2026-05-11 14:00:00,251.83,251.95,251.38,251.81,128153,32257184.9199,300033,同花顺,244.76175644360154,0.028796343263791435,中性区,2026-07-02,中
2026-05-11 14:05:00,251.8,253.1,251.8,253.0,321324,81190139.4139,300033,同花顺,244.76175644360154,0.03365821391421786,中性区,2026-07-02,中
2026-05-11 14:10:00,253.0,255.83,253.0,255.55,1046747,266640704.3901,300033,同花顺,244.76175644360154,0.04407650816513198,中性区,2026-07-02,中
2026-05-11 14:15:00,255.54,258.0,254.94,256.76,2042297,523951535.3429,300033,同花顺,244.76175644360154,0.049020090927330395,中性区,2026-07-02,中
2026-05-11 14:20:00,256.66,257.57,255.99,255.99,735515,188927161.5693,300033,同花顺,244.76175644360154,0.04587417462411336,中性区,2026-07-02,中
2026-05-11 14:25:00,255.99,256.18,255.3,255.53,537111,137413151.5354,300033,同花顺,244.76175644360154,0.04399479605336021,中性区,2026-07-02,中
2026-05-11 14:30:00,255.52,255.61,254.82,255.1,374060,95439427.8777,300033,同花顺,244.76175644360154,0.04223798565026482,中性区,2026-07-02,中
2026-05-11 14:35:00,255.18,255.53,253.6,253.8,359004,91373335.2926,300033,同花顺,244.76175644360154,0.036926698385093104,中性区,2026-07-02,中
2026-05-11 14:40:00,253.8,254.23,253.61,253.89,301237,76495882.6274,300033,同花顺,244.76175644360154,0.0372944028880664,中性区,2026-07-02,中
2026-05-11 14:45:00,253.89,254.11,253.85,253.98,312199,79290724.3206,300033,同花顺,244.76175644360154,0.0376621073910397,中性区,2026-07-02,中
2026-05-11 14:50:00,253.99,255.2,253.95,254.55,439372,111856006.3954,300033,同花顺,244.76175644360154,0.03999090257653837,中性区,2026-07-02,中
2026-05-11 14:55:00,254.54,255.08,254.5,254.96,551200,140507218.6688,300033,同花顺,244.76175644360154,0.04166600086786176,中性区,2026-07-02,中
2026-05-11 15:00:00,254.97,255.1,254.93,255.06,557625,142210325.1543,300033,同花顺,244.76175644360154,0.04207456142672106,中性区,2026-07-02,中
2026-05-12 09:35:00,253.0,255.06,249.6,250.55,1824482,460207102.282,300033,同花顺,244.76175644360154,0.02364848022216326,中性区,2026-07-02,中
2026-05-12 09:40:00,250.55,250.63,248.67,249.0,1273892,317719565.3365,300033,同花顺,244.76175644360154,0.017315791559842975,中性区,2026-07-02,中
2026-05-12 09:45:00,249.0,251.33,248.63,251.3,698329,174141166.95,300033,同花顺,244.76175644360154,0.026712684413608745,中性区,2026-07-02,中
2026-05-12 09:50:00,251.35,254.22,251.33,254.0,797020,201464108.6396,300033,同花顺,244.76175644360154,0.03774381950281169,中性区,2026-07-02,中
2026-05-12 09:55:00,253.99,255.0,253.19,254.01,752429,191374166.9639,300033,同花顺,244.76175644360154,0.03778467555869769,中性区,2026-07-02,中
2026-05-12 10:00:00,254.01,254.03,252.55,252.78,376427,95375109.5064,300033,同花顺,244.76175644360154,0.03275938068472728,中性区,2026-07-02,中
2026-05-12 10:05:00,252.77,253.3,252.0,252.8,430343,108738368.7585,300033,同花顺,244.76175644360154,0.03284109279649927,中性区,2026-07-02,中
2026-05-12 10:10:00,252.8,252.95,251.05,251.05,278200,70156932.3887,300033,同花顺,244.76175644360154,0.025691283016460176,中性区,2026-07-02,中
2026-05-12 10:15:00,251.21,251.67,250.58,251.07,403660,101318958.6934,300033,同花顺,244.76175644360154,0.025772995128231946,中性区,2026-07-02,中
2026-05-12 10:20:00,251.07,251.99,251.04,251.79,260000,65416958.0103,300033,同花顺,244.76175644360154,0.028714631152019443,中性区,2026-07-02,中
2026-05-12 10:25:00,251.79,252.71,251.51,252.41,279300,70452671.0474,300033,同花顺,244.76175644360154,0.031247706616947646,中性区,2026-07-02,中
2026-05-12 10:30:00,252.45,253.16,252.39,252.61,175280,44319831.3862,300033,同花顺,244.76175644360154,0.03206482773466646,中性区,2026-07-02,中
2026-05-12 10:35:00,252.76,253.39,252.26,252.26,209560,52988319.1782,300033,同花顺,244.76175644360154,0.030634865778658593,中性区,2026-07-02,中
2026-05-12 10:40:00,252.25,252.75,251.7,252.41,164200,41433082.6108,300033,同花顺,244.76175644360154,0.031247706616947646,中性区,2026-07-02,中
2026-05-12 10:45:00,252.41,253.9,252.31,253.79,191910,48543186.3574,300033,同花顺,244.76175644360154,0.036885842329206886,中性区,2026-07-02,中
2026-05-12 10:50:00,253.88,255.43,253.35,253.86,553379,140879726.877,300033,同花顺,244.76175644360154,0.037171834720408636,中性区,2026-07-02,中
2026-05-12 10:55:00,253.86,254.6,253.48,253.93,285410,72464232.4023,300033,同花顺,244.76175644360154,0.037457827111610165,中性区,2026-07-02,中
2026-05-12 11:00:00,253.91,254.47,253.5,253.58,160080,40661232.4041,300033,同花顺,244.76175644360154,0.0360278651556023,中性区,2026-07-02,中
2026-05-12 11:05:00,253.6,255.0,253.5,254.6,274460,69797942.5889,300033,同花顺,244.76175644360154,0.040195182855967904,中性区,2026-07-02,中
2026-05-12 11:10:00,254.6,255.5,253.5,254.1,382688,97446379.1581,300033,同花顺,244.76175644360154,0.03815238006167099,中性区,2026-07-02,中
2026-05-12 11:15:00,254.1,254.18,253.0,253.33,240826,61035176.7122,300033,同花顺,244.76175644360154,0.035006463758453954,中性区,2026-07-02,中
2026-05-12 11:20:00,253.33,253.68,252.81,252.88,162960,41253384.7783,300033,同花顺,244.76175644360154,0.033167941243586796,中性区,2026-07-02,中
2026-05-12 11:25:00,252.88,252.95,251.53,251.53,332200,83724834.313,300033,同花顺,244.76175644360154,0.0276523736989851,中性区,2026-07-02,中
2026-05-12 11:30:00,251.53,251.79,251.02,251.78,279840,70315893.9382,300033,同花顺,244.76175644360154,0.02867377509613367,中性区,2026-07-02,中
2026-05-12 13:05:00,251.76,251.84,249.33,249.33,671453,168033797.0377,300033,同花顺,244.76175644360154,0.018664041404079068,中性区,2026-07-02,中
2026-05-12 13:10:00,249.5,249.55,248.48,248.72,681384,169584572.3887,300033,同花顺,244.76175644360154,0.01617182199503664,中性区,2026-07-02,中
2026-05-12 13:15:00,248.79,249.88,248.59,249.37,494920,123340748.3955,300033,同花顺,244.76175644360154,0.018827465627622608,中性区,2026-07-02,中
2026-05-12 13:20:00,249.37,251.43,249.0,250.12,386460,96642080.6089,300033,同花顺,244.76175644360154,0.021891669819068094,中性区,2026-07-02,中
2026-05-12 13:25:00,250.29,251.15,250.12,251.0,320660,80450598.1519,300033,同花顺,244.76175644360154,0.025487002737030418,中性区,2026-07-02,中
2026-05-12 13:30:00,250.99,252.52,250.66,252.02,366684,92329957.1405,300033,同花顺,244.76175644360154,0.029654320437396242,中性区,2026-07-02,中
2026-05-12 13:35:00,252.03,252.37,251.19,251.2,225244,56755477.3283,300033,同花顺,244.76175644360154,0.02630412385474923,中性区,2026-07-02,中
2026-05-12 13:40:00,251.21,252.29,251.14,251.8,263252,66270098.5693,300033,同花顺,244.76175644360154,0.02875548720790544,中性区,2026-07-02,中
2026-05-12 13:45:00,251.54,252.47,251.21,251.54,201240,50680944.9824,300033,同花顺,244.76175644360154,0.027693229754871096,中性区,2026-07-02,中
