date,open,high,low,close,pct_change,volume,amount,turnover,sh_close,sz_close,cyb_close,hs300_close,broker_close,market_amount,stock_return,sh_return,sz_return,cyb_return,hs300_return,broker_return,market_amount_change,stock_volume_change,stock_turnover_change,atr20,volatility20,broker_trend20,market_trend20,amount_trend5,theoretical_return,theoretical_price,deviation_pct,deviation_level,buy_signal,strong_buy_signal,sell_signal,strong_sell_signal,band_pct,buy_zone_1,sell_zone_1,buy_zone_2,sell_zone_2,buy_zone_3,sell_zone_3,stop_loss_price,risk_level,volume_filter_ok
2017-01-23,36.09,36.49,35.76,36.27,0.4987531172069737,24516.67,889219.6209,50.226958556618776,3136.775,9976.191,1887.324,3364.081,845.582,174599151725120.5,0.004987531172069737,0.004366120111849003,0.007071472844115023,0.0034964811872724155,0.0027398820050379413,0.0005608750597556611,0.06841339317631401,-0.5098086574510707,-0.5068436650300643,1.4524999999999988,0.023922417044797386,0.002222929419176012,0.008687486606502759,0.055187303331939,-0.0016605109353201354,36.0300721603443,0.006659099615120345,合理,False,False,False,False,0.04031354679324403,34.9406971603443,37.1194471603443,34.2144471603443,37.845697160344294,33.4881971603443,38.57194716034429,33.36500000000001,低,False
2017-01-24,35.99,36.32,35.32,35.61,-1.8196856906534389,21600.44,769191.6684,44.50614280432232,3142.553,9941.548,1861.216,3364.451,840.151,163668766250098.88,-0.018196856906534387,0.0018420192713852757,-0.00347256783676253,-0.013833342870646526,0.00010998546111107288,-0.0064227951872202205,-0.06260274100431962,-0.11894886214155509,-0.11389930660140635,1.4114999999999989,0.02345344265883644,-0.0038105697333551403,0.008162867075363511,0.010402298446474889,-0.02737681628951311,35.27704287317936,0.009438351395200995,合理,False,False,False,False,0.0400118571467095,34.21841787317936,36.33566787317936,33.51266787317936,37.04141787317936,32.806917873179366,37.74716787317936,32.787,低,True
2017-01-25,35.55,36.37,35.34,36.25,1.7972479640550487,21580.76,782302.5499999999,45.45998598331353,3149.555,9977.963,1870.703,3375.904,841.132,145897864608783.38,0.017972479640550487,0.0022281247126141324,0.0036629104441279203,0.005097205267953875,0.0034041215045188533,0.001167647244364467,-0.10857845420646817,-0.0009110925518184265,0.021431719733271848,1.4109999999999985,0.023770224812172374,-0.0025173885757899805,0.010693492120909864,-0.08575608969835058,0.010253072402254192,35.97511190824427,0.007641062867485671,合理,False,False,False,False,0.039221559716028156,34.91686190824427,37.033361908244274,34.21136190824428,37.738861908244274,33.50586190824428,38.444361908244275,33.428000000000004,中,True
2017-01-26,36.41,38.46,36.27,38.11,5.131034482758623,73086.28,2785318.1308,153.95663843036704,3159.166,10052.05,1886.232,3387.961,845.012,140250511617260.56,0.05131034482758623,0.0030515422019936622,0.007425062610474598,0.00830115737238879,0.0035714878148194185,0.004612831279751539,-0.03870757811751302,2.386640692913503,2.3866406929135024,1.4959999999999987,0.02624069346058691,0.0017989445338475463,0.012997993251196993,-0.10989964897059012,0.04775474824551166,37.9811096238998,0.0033935389823127604,合理,False,False,False,False,0.03938800142528309,36.8591096238998,39.1031096238998,36.1111096238998,39.851109623899795,35.3631096238998,40.5991096238998,35.118,中,True
2017-02-03,37.84,38.05,36.94,37.16,-2.492784046182117,24024.65,892755.994,51.56391168996127,3140.17,10004.845,1876.761,3364.492,838.344,127793047381769.94,-0.02492784046182117,-0.006012979374936278,-0.004696057023194311,-0.005021121473922641,-0.006927175371853389,-0.007891012198643188,-0.088822950389562,-0.6029251977624351,-0.599903795541836,1.4824999999999986,0.026549890743023375,-0.006147030831890499,0.004978246029953226,-0.15054865502714987,-0.015487759313554282,37.51976149256045,-0.009588586873927385,合理,False,False,False,False,0.039512511301383245,36.40788649256045,38.63163649256045,35.66663649256045,39.37288649256045,34.92538649256045,40.11413649256045,34.195,中,False
2017-02-06,37.12,38.55,37.11,38.31,3.0947255113024985,38405.7,1471322.367,84.28256936342197,3156.984,10078.733,1900.447,3373.205,839.0,166895531786161.12,0.030947255113024985,0.005354487177445799,0.007385221860009006,0.012620679990686057,0.0025896925895498857,0.000782495013979867,0.3059828778288394,0.5985956090931603,0.6345262917636743,1.4894999999999985,0.02686631697659482,-0.005115945198845506,0.006631817378661475,0.12084787889614734,0.025779339234751265,38.11796024596335,0.0050380385728270305,合理,False,False,False,False,0.0390760678270484,37.00083524596335,39.235085245963354,36.256085245963355,39.97983524596335,35.51133524596335,40.724585245963354,35.331,低,True
2017-02-07,38.01,38.41,37.13,37.83,-1.2529365700861494,34171.86,1292721.4638,74.99126850251773,3153.088,10055.565,1889.134,3365.685,834.174,181567970449359.4,-0.012529365700861494,-0.001234089244671388,-0.0022987016324372833,-0.005952810049425161,-0.0022293338234705695,-0.005752085816448149,0.08791390941488886,-0.11023988626688219,-0.11023988626688219,1.4584999999999984,0.026300114630963677,-0.009849526740919878,0.004036269446745067,0.19075811484637195,-0.01321845132225657,37.80360112984435,0.0006983162811651233,合理,False,False,False,False,0.0385809805523679,36.709726129844356,38.89747612984435,35.980476129844355,39.62672612984436,35.251226129844355,40.35597612984435,34.913000000000004,低,True
2017-02-08,37.83,38.84,37.37,38.69,2.2733280465239147,46463.65,1797678.6185,99.89659601031956,3166.982,10130.121,1903.628,3383.288,848.814,199215481552250.0,0.022733280465239147,0.00440647390748361,0.007414401875976084,0.0076722985240855746,0.005230138887031943,0.01755029526213958,0.09719506727544003,0.35970503215218597,0.33210969763720777,1.4214999999999987,0.025006366541715175,0.007875859479629765,0.009062115594376197,0.221098296926173,0.02209341112669476,38.665793742922865,0.0006260380231186691,合理,False,False,False,False,0.03676376099896257,37.599668742922866,39.73191874292286,36.88891874292287,40.44266874292286,36.17816874292287,41.15341874292286,35.847,低,True
2017-02-09,38.53,38.74,38.11,38.31,-0.9821659343499544,40523.2,1552443.792,87.12466066366679,3183.179,10182.729,1914.082,3396.292,848.482,238591451900293.3,-0.009821659343499545,0.005114332825383983,0.005193225233933507,0.005491619160886474,0.003843598298459927,-0.00039113398223877827,0.19765517238536412,-0.12785155707741436,-0.12785155707741425,1.4044999999999987,0.024997641398441038,0.0075785527160012744,0.012510178079593537,0.3051142306822967,0.005459147873080077,38.90121443120947,-0.015197839960881754,合理,False,False,False,False,0.036104271307098416,37.847839431209465,39.95458943120947,37.14558943120947,40.65683943120947,36.443339431209466,41.35908943120946,35.501000000000005,低,True
2017-02-10,35.69,36.49,34.99,35.71,-6.786739754633253,131319.72,4689427.2012,282.33668721739,3196.699,10186.376,1904.685,3413.487,852.758,268991321735236.75,-0.06786739754633253,0.004247326336344948,0.00035815546107542673,-0.00490940304542864,0.005062874452491206,0.005039588347189428,0.12741391023366355,2.240605875152999,2.2406058751529994,1.5134999999999992,0.02923784821049016,0.011956760688859758,0.016638944895412733,0.27452416352152254,0.02028605235322965,39.087158665652225,-0.08640072036292312,明显偏便宜,True,True,False,False,0.03872115681127738,37.95203366565222,40.22228366565223,37.19528366565223,40.979033665652224,36.43853366565222,41.73578366565223,32.683,低,True
2017-02-13,35.73,36.89,33.99,35.59,-0.3360403248389709,107242.12,3816747.0508,230.5699775400816,3216.839,10270.825,1913.681,3436.275,857.497,257661941603235.7,-0.0033604032483897095,0.006300249100712918,0.008290387081725692,0.0047230906947868245,0.006675871330402039,0.005557262435532673,-0.042118013543769095,-0.1833509849091972,-0.1833509849091972,1.5904999999999991,0.029011020403545727,0.016762831621470076,0.022324078198022512,0.12415187064591593,0.006844293660331577,35.95440972661044,-0.010135327749261736,合理,False,False,False,False,0.04423657660058439,34.76153472661044,37.147284726610444,33.96628472661044,37.94253472661045,33.17103472661044,38.73778472661044,32.409000000000006,低,True
2017-02-14,35.34,35.34,34.34,34.6,-2.781680247260476,78459.13,2714685.898,168.68670483122062,3217.928,10264.918,1909.395,3435.804,856.253,227012219357944.9,-0.027816802472604762,0.0003385310859511659,-0.0005751241988838363,-0.002239662723306557,-0.00013706702752258604,-0.0014507339384276507,-0.11895323793099088,-0.26839258679332334,-0.26839258679332334,1.5734999999999992,0.02954304959065552,0.014613403431567695,0.021006399171998424,-0.04734588782304072,-0.006015792518404074,35.37589794427,-0.021932954055111864,偏便宜,False,False,False,False,0.04447943632353413,34.195772944270004,36.55602294427,33.40902294427,37.34277294427,32.62227294427,38.12952294426999,31.453000000000003,低,True
