date,open,high,low,close,pct_change,volume,amount,turnover,sh_close,sz_close,cyb_close,hs300_close,broker_close,market_amount,stock_return,sh_return,sz_return,cyb_return,hs300_return,broker_return,market_amount_change,stock_volume_change,stock_turnover_change,atr20,volatility20,broker_trend20,market_trend20,amount_trend5
2016-08-24,43.69,44.0,43.38,43.75,0.20613834173157652,3600037.0,251461130.0,1.3656152819215874,3085.88,10760.439,2192.17,3329.863,878.882,241884987461586.72,0.0020613834173157652,-0.0012383055216257377,0.0009436951212684619,0.00828412273435375,-0.0035809721021117236,-0.009373330417787318,-0.04428583349872206,-0.2656452168598782,-0.2656452168598781,1.3805,0.020483561142140644,0.010708973563709367,0.01619906260477122,-0.15067832418747484
2016-08-25,43.28,43.31,42.47,42.86,-2.0342857142857107,5547827.0,378750406.0,2.104477629718026,3068.329,10679.147,2180.66,3308.972,883.577,267690113722728.56,-0.020342857142857107,-0.005687518633258559,-0.007554710360794692,-0.005250505207169298,-0.006273831686168352,0.005342014058770106,0.10668345535598767,0.541047217014714,0.5410472170147136,1.3259999999999998,0.019990092741833585,0.01417960077748126,0.00847198302302754,-0.004033406524949212
2016-08-26,43.21,43.85,42.81,42.9,0.09332711152589823,4413358.0,304690867.0,1.6741353295510277,3070.309,10693.751,2189.75,3307.09,879.262,246515153774328.9,0.0009332711152589823,0.0006453023779393607,0.0013675249530697986,0.004168462758981306,-0.0005687567014770467,-0.004883558535362598,-0.07910251018957137,-0.20448889267816028,-0.20448889267816006,1.2604999999999997,0.018808214204910207,0.007237346900294428,0.0063164799891868295,-0.04896649820270005
2016-08-29,42.72,43.02,42.09,42.61,-0.6759906759906786,4033542.0,274009452.0,1.5300583286984448,3070.027,10724.399,2193.201,3307.781,879.773,224371126735716.5,-0.006759906759906786,-9.184743294576858e-05,0.0028659728471327472,0.0015759789930358536,0.00020894502417534433,0.000581169207813037,-0.0898282588294107,-0.08606054618727965,-0.08606054618727965,1.2154999999999998,0.01882095096761876,0.005392063227136701,0.0045250502633626954,-0.09055064873353746
2016-08-30,42.77,43.09,42.59,42.71,0.23468669326449643,3354761.0,229339548.0,1.2725738343229656,3074.677,10729.115,2195.531,3311.987,884.497,220609260917412.7,0.0023468669326449643,0.001514644659476927,0.00043974492183673775,0.0010623741280437748,0.0012715473001387867,0.005369566922376556,-0.016766265218852605,-0.1682841036488526,-0.1682841036488526,1.1824999999999997,0.018825666547761757,0.008283340777214043,0.003928354941596712,-0.08161413204768075
2016-08-31,42.59,43.02,42.29,42.88,0.3980332474830206,3514502.0,239470762.0,1.3331689756366343,3085.491,10757.876,2191.758,3327.794,890.213,229875412778255.88,0.003980332474830206,0.003517117407779713,0.00268064980196403,-0.0017184908798828502,0.004772663660817411,0.006462430059118285,0.04200255158060684,0.04761620872545014,0.04761620872545014,1.1715,0.018682889889719806,0.01186899772781791,0.006670938829580475,-0.03337423544301199
2016-09-01,42.78,43.09,42.4,42.42,-1.0727611940298476,3074598.0,209873164.0,1.166298572643989,3063.305,10669.509,2181.327,3301.577,876.233,239103584647293.34,-0.010727611940298476,-0.007190427714746206,-0.00821416792682872,-0.004759193305100107,-0.007878191979431293,-0.01570410676995282,0.0401442318580596,-0.12516823151615786,-0.12516823151615797,1.145,0.018259606586361055,-0.005950120814146476,-0.002772478551726465,0.030197460788838892
2016-09-02,42.2,42.83,42.07,42.42,0.0,3014752.0,204223746.0,1.1435969692543908,3067.352,10640.423,2170.858,3314.114,882.853,221308166930173.53,0.0,0.0013211221213689228,-0.0027260860832489797,-0.004799372125316448,0.0037972762713089914,0.007555068115444152,-0.0744255580415919,-0.019464658469172225,-0.019464658469172114,1.1389999999999998,0.017913583363384115,-0.000707205093325447,-0.0006309016610606122,-0.025303918276491366
2016-09-05,42.32,42.86,42.32,42.5,0.1885902876001877,1301440.0,88543575.0,0.49368002398420646,3072.095,10695.453,2182.694,3319.68,884.792,219140048885180.16,0.001885902876001877,0.0015462848737282098,0.005171786873510387,0.005452222116784977,0.001679483566346729,0.0021962886233608536,-0.009796827993597934,-0.5683094330810627,-0.5683094330810627,1.0909999999999997,0.017904200423039193,-0.0005046661140850617,-0.0002412451653653891,-0.03038506324142265
2016-09-07,42.59,42.97,42.04,42.06,-1.0352941176470565,6850452.0,464704297.0,2.598607164112564,3091.928,10838.715,2212.053,3340.817,885.659,310083471199064.9,-0.010352941176470565,0.006455855043545178,0.013394664068927309,0.013450808954438731,0.006367179969153813,0.0009798913190897096,0.41500137823522665,3.25155956364177,3.251559563641771,1.1004999999999996,0.018006826188552122,-0.0011935032732528494,0.004855861231579439,0.27134380680503667
2016-09-08,41.81,42.32,41.7,42.01,-0.1188777936281582,3393153.0,227773265.0,1.2871372129503333,3095.954,10851.194,2223.469,3339.564,883.997,243933966656004.44,-0.001188777936281582,0.0013021001782707042,0.0011513357441357286,0.0051608166712100445,-0.00037505795737990955,-0.0018765687471137271,-0.21332805740101612,-0.5046818808452347,-0.5046818808452348,1.0694999999999997,0.018006856626204052,-0.004867049674076029,0.003027496152556708,-0.011267632659719529
2016-09-09,42.06,42.07,40.98,40.98,-2.4517971911449665,5147925.0,341715787.0,1.9527813325769114,3078.855,10762.793,2202.968,3318.044,878.34,259930795536292.78,-0.024517971911449665,-0.005523014876836041,-0.008146661095543961,-0.009220276963609608,-0.006443954959389875,-0.006399342984195533,0.06557852151376298,0.5171508623395409,0.5171508623395409,1.0719999999999998,0.018787310014694126,-0.012466605649933515,-0.004701717139739214,0.03607912674128588
2016-09-12,40.09,40.26,38.64,38.78,-5.3684724255734455,7150163.0,450476566.0,2.712297640560445,3021.977,10461.576,2145.563,3262.604,858.945,291410131902191.1,-0.05368472425573445,-0.01847375079372049,-0.02798688035717123,-0.026058027170617004,-0.016708639186219343,-0.022081426326934883,0.12110660570614473,0.38894078682187483,0.38894078682187505,1.1389999999999998,0.022031970360806688,-0.033279922099206605,-0.02086730115244073,0.10007731524119068
2016-09-13,39.12,39.4,38.86,38.91,0.3352243424445511,2530136.0,157679198.0,0.9597657987792784,3023.51,10514.584,2145.868,3260.333,855.985,212615051841659.0,0.0033522434244455113,0.0005072838079178688,0.005066922995158762,0.00014215383095250722,-0.0006960697651322567,-0.0034460879334532457,-0.27039238322358294,-0.6017644565091976,-0.6017644565091977,0.9444999999999997,0.013684971587685118,-0.032793288823719235,-0.019590888497176162,-0.19340159263680123
2016-09-14,38.77,41.45,38.4,39.94,2.647134412747376,6969238.0,446896972.0,2.6436666945780387,3002.849,10454.244,2144.558,3238.73,848.05,199680479631470.78,0.02647134412747376,-0.0068334485415957325,-0.005738695891344792,-0.0006104755744528179,-0.006626010287906214,-0.009270022255062904,-0.06083563744969944,1.7544914581666755,1.7544914581666755,1.034,0.01568172611037943,-0.03808690395104064,-0.02403985118124219,-0.17321393682852493
2016-09-19,39.59,41.01,39.59,40.51,1.427140711066599,5370991.0,348013974.0,2.037397779151522,3026.051,10557.249,2165.213,3263.124,851.282,186387026590212.9,0.01427140711066599,0.007726662246419824,0.009852936281188773,0.009631355272275322,0.007531964689862836,0.003811096043865536,-0.06657362334962436,-0.22932880180013937,-0.22932880180013948,1.0489999999999995,0.016234074027816084,-0.03117882241637626,-0.015057665684216737,-0.1896381728722667
2016-09-20,40.52,40.65,39.81,39.96,-1.3576894593927302,2547324.0,162743905.0,0.966285786064317,3023.0,10544.525,2158.432,3257.403,849.748,190295818372049.9,-0.013576894593927302,-0.0010082447387700366,-0.001205238220676641,-0.003131793500223967,-0.0017532278883670704,-0.001801988060360693,0.020971372596821247,-0.5257255132246544,-0.5257255132246543,1.0379999999999996,0.016189542417572332,-0.03002854901803209,-0.01519296398437564,-0.11931764868148198
2016-09-21,40.12,40.39,39.87,40.17,0.5255255255255387,2475755.0,158907036.0,0.9391372539487176,3025.874,10583.402,2162.132,3266.636,855.7,187548377333738.75,0.005255255255255387,0.000950711214025679,0.0036869370597538698,0.0017142073505211908,0.0028344665980843953,0.007004429548524982,-0.014437737317693378,-0.028095758529342985,-0.028095758529342985,1.029,0.016182971210991833,-0.020847245762420696,-0.010930601223488323,-0.03971715772326612
2016-09-22,40.46,40.59,39.84,39.91,-0.6472491909385258,3108612.0,199685918.0,1.1792012284220494,3042.313,10662.214,2168.423,3291.121,856.492,225193570610311.12,-0.006472491909385258,0.00543281048715194,0.007446754833653646,0.002909628089311722,0.007495478528982247,0.0009255580226714688,0.20072257521899783,0.25562182041437875,0.25562182041437875,1.004,0.016168400248372194,-0.018430416036968378,-0.0028275510769247836,0.13837008487743563
2016-09-23,39.9,40.07,39.13,39.17,-1.8541718867451595,3665237.0,231167095.0,1.3903478378317868,3033.896,10609.695,2156.51,3275.667,851.026,213886117450661.03,-0.018541718867451595,-0.002766644983602906,-0.004925712427081286,-0.005493854289499556,-0.004695664486355944,-0.006381845948356779,-0.05021214917017858,0.17905901411948477,0.17905901411948455,1.0104999999999997,0.01646694351034833,-0.022668909750997,-0.006514135615598771,0.06590148299374743
2016-09-26,39.17,39.4,38.52,38.54,-1.6083737554250743,3566454.0,221321845.0,1.3528761189594365,2980.43,10392.695,2122.9,3220.284,836.342,229999645010323.34,-0.016083737554250743,-0.01762288489783448,-0.020452991344237503,-0.01558536709776448,-0.016907396264638552,-0.01725446696105637,0.07533694917520473,-0.0269513267491297,-0.02695132674912959,1.0234999999999996,0.016540846714676045,-0.03718037760941462,-0.021685704999057975,0.09845484740889776
2016-09-27,38.46,39.3,38.46,39.25,1.8422418266735852,3188504.0,198584116.0,1.209506954752995,2998.172,10476.969,2140.803,3240.755,844.939,191948441043663.7,0.01842241826673585,0.005952832309431999,0.008108964998972734,0.008433275236704452,0.006356892746105514,0.010279287659832992,-0.16544027259238492,-0.10597360851983506,-0.10597360851983528,1.0014999999999994,0.017058013820161533,-0.025115079339439572,-0.014445426643810433,-0.08471864070878177
2016-09-28,39.44,39.44,38.92,38.96,-0.738853503184711,1790333.0,111785655.0,0.6791336046069862,2987.858,10467.16,2139.629,3230.89,841.495,166117807837825.38,-0.00738853503184711,-0.0034400961652633066,-0.0009362440606629496,-0.0005483923555786863,-0.003044043749064751,-0.004076033891203923,-0.1345706850516304,-0.43850376226594034,-0.43850376226594034,0.9754999999999991,0.01702640760164444,-0.026968736371772217,-0.016305721643556037,-0.1913619122909228
2016-09-29,39.14,39.55,38.98,39.03,0.17967145790553918,2482566.0,155472296.0,0.9417208956405024,2998.483,10512.249,2146.184,3244.387,850.114,178597423646225.94,0.0017967145790553918,0.0035560592236980604,0.004307663205683321,0.0030636152342300438,0.004177486698711652,0.010242485100921517,0.07512509327467143,0.3866504164309097,0.3866504164309099,0.958499999999999,0.017078433703195773,-0.015313984106518963,-0.0112421372231295,-0.08929923737968282
2016-09-30,38.83,39.99,38.83,39.79,1.9472200871124778,4283539.0,270891752.0,1.6248906105984784,3004.703,10567.577,2149.901,3253.285,851.423,165859810492614.78,0.01947220087112478,0.0020743822793058975,0.005263193442240466,0.0017319111502087647,0.002742582805318694,0.0015397934865206686,-0.07132025139871234,0.725448185466167,0.7254481854661667,0.9914999999999992,0.01783834166313499,-0.011905096245549696,-0.007642723622557468,-0.11069331415465555
2016-10-10,39.97,42.57,39.77,41.64,4.649409399346571,8841638.0,584383485.0,3.35393107626911,3048.143,10741.689,2208.469,3293.869,864.282,247809381386835.8,0.04649409399346571,0.014457335716708153,0.01647605690500309,0.027242184640130063,0.012474775496152501,0.015102951177029533,0.49408937976490686,1.0640965332637338,1.0640965332637333,1.0949999999999989,0.021012426490564996,0.004529542797040209,0.005256841740705509,0.3038030708399404
2016-10-11,41.53,41.53,40.85,41.26,-0.9125840537944296,5149137.0,338329050.0,1.953241084996592,3065.25,10782.309,2210.862,3306.557,866.559,260717573650838.0,-0.009125840537944296,0.005612269503104006,0.0037815282121833604,0.0010835560743664985,0.0038520050433090702,0.0026345567766075106,0.05208919933443612,-0.4176263493257697,-0.4176263493257697,1.0999999999999985,0.020977447737516027,0.007742575992600864,0.009052415867566221,0.27915348225526726
2016-10-12,40.96,41.62,40.85,41.2,-0.14541929229276995,3499112.0,230597063.0,1.3273310303075243,3058.498,10788.592,2209.685,3300.01,863.083,240264897419818.2,-0.0014541929229276995,-0.002202756708261977,0.0005827137767988599,-0.0005323715365319615,-0.0019800051836394994,-0.004011267553623021,-0.07844763183632086,-0.32044690207310467,-0.32044690207310467,1.1004999999999985,0.020975678641654685,0.0048553831405324654,0.007271255495716389,0.0988570691051156
2016-10-13,41.48,41.52,40.81,41.3,0.24271844660193054,3423761.0,225117934.0,1.2987478582156615,3061.346,10787.489,2208.567,3302.646,864.422,250381585342708.03,0.0024271844660193054,0.0009311760216943465,-0.00010223762285210825,-0.0005059544686233375,0.0007987854582258702,0.001551415101444631,0.04210639186802556,-0.02153432070765382,-0.02153432070765382,1.1089999999999987,0.020980284125203964,0.007609155511784316,0.008337983491954803,0.07456841128613934
