date,equity,position,return,drawdown,stock_buy_hold,hs300_buy_hold
2018-06-19,0.9320360649576735,0,0.0,-0.09982293920912821,0.8067226890756303,0.96617638112599
2018-06-20,0.9320360649576735,0,0.0,-0.09982293920912821,0.8073691014867486,0.9699990714760649
2018-06-21,0.9320360649576735,0,0.0,-0.09982293920912821,0.7462831286360698,0.9586649426716516
2018-06-22,0.9320360649576735,0,0.0,-0.09982293920912821,0.7617970265029088,0.9629180092019924
2018-06-25,0.9320360649576735,0,0.0,-0.09982293920912821,0.7692307692307693,0.9499968515567718
2018-06-26,0.9320360649576735,0,0.0,-0.09982293920912821,0.8002585649644474,0.9421612301768144
2018-06-27,0.9320360649576735,0,0.0,-0.09982293920912821,0.7857142857142856,0.9229906795407756
2018-06-28,0.9320360649576735,0,0.0,-0.09982293920912821,0.7821590174531351,0.913455699269241
2018-06-29,0.9320360649576735,0,0.0,-0.09982293920912821,0.8118939883645766,0.9367912667521193
2018-07-02,0.9320360649576735,0,0.0,-0.09982293920912821,0.7934712346477052,0.9093034896490927
2018-07-03,0.9320360649576735,0,0.0,-0.09982293920912821,0.8070458952811893,0.9096546211142075
2018-07-04,0.9320360649576735,0,0.0,-0.09982293920912821,0.7863606981254039,0.8975056325115718
2018-07-05,0.9320360649576735,0,0.0,-0.09982293920912821,0.7727860374919198,0.8918200243123854
2018-07-06,0.9320360649576735,0,0.0,-0.09982293920912821,0.7811893988364577,0.8978727730100505
2018-07-09,0.9320360649576735,0,0.0,-0.09982293920912821,0.7947640594699418,0.9229698677974025
2018-07-10,0.9320360649576735,0,0.0,-0.09982293920912821,0.7863606981254039,0.9251929888972017
2018-07-11,0.9320360649576735,0,0.0,-0.09982293920912821,0.7543632837750485,0.9091876909744272
2018-07-12,0.9320360649576735,0,0.0,-0.09982293920912821,0.7811893988364577,0.9288056940929869
2018-07-13,0.9320360649576735,0,0.0,-0.09982293920912821,0.7857142857142856,0.9319098456622457
2018-07-16,0.9320360649576735,0,0.0,-0.09982293920912821,0.7815126050420168,0.9264123436050848
2018-07-17,0.9320360649576735,0,0.0,-0.09982293920912821,0.7782805429864252,0.9203531912940742
2018-07-18,0.9320360649576735,0,0.0,-0.09982293920912821,0.7663219133807369,0.9155360731548788
2018-07-19,0.9320360649576735,0,0.0,-0.09982293920912821,0.7559793148028442,0.9147409578311388
2018-07-20,0.9320360649576735,0,0.0,-0.09982293920912821,0.7727860374919198,0.9319642763756829
2018-07-23,0.9320360649576735,0,0.0,-0.09982293920912821,0.7873303167420814,0.9407308230457506
2018-07-24,0.9320360649576735,0,0.0,-0.09982293920912821,0.8574660633484162,0.9556608475609171
2018-07-25,0.9320360649576735,0,0.0,-0.09982293920912821,0.832579185520362,0.9546058522622365
2018-07-26,0.9320360649576735,0,0.0,-0.09982293920912821,0.8219133807369101,0.943531336615541
2018-07-27,0.9320360649576735,0,0.0,-0.09982293920912821,0.8157724628312862,0.9395240087473358
2018-07-30,0.9320360649576735,0,0.0,-0.09982293920912821,0.8002585649644474,0.9378836164619824
2018-07-31,0.9320360649576735,0,0.0,-0.09982293920912821,0.806399482870071,0.9385714712621842
2018-08-01,0.9320360649576735,0,0.0,-0.09982293920912821,0.8044602456367163,0.9198224918380611
2018-08-02,0.9320360649576735,0,0.0,-0.09982293920912821,0.7844214608920491,0.899429651504689
2018-08-03,0.9320360649576735,0,0.0,-0.09982293920912821,0.7792501616031027,0.8845748694463329
2018-08-06,0.9320360649576735,0,0.0,-0.09982293920912821,0.7779573367808662,0.8733656111021579
2018-08-07,0.9320360649576735,0,0.0,-0.09982293920912821,0.8112475759534583,0.8988725371436256
2018-08-08,0.9320360649576735,0,0.0,-0.09982293920912821,0.7789269553975436,0.8843678192814932
2018-08-09,0.9320360649576735,0,0.0,-0.09982293920912821,0.797349709114415,0.9065195187471118
2018-08-10,0.9320360649576735,0,0.0,-0.09982293920912821,0.7986425339366516,0.9085177129281482
2018-08-13,0.9320360649576735,0,0.0,-0.09982293920912821,0.806076276664512,0.9046021701845628
2018-08-14,0.9320360649576735,0,0.0,-0.09982293920912821,0.795087265675501,0.899951545992352
2018-08-15,0.9320360649576735,0,0.0,-0.09982293920912821,0.7769877181641887,0.8783558936189061
2018-08-16,0.9320360649576735,0,0.0,-0.09982293920912821,0.7824822236586942,0.8742874646066954
2018-08-17,0.9320360649576735,0,0.0,-0.09982293920912821,0.7669683257918551,0.8617182388782577
2018-08-20,0.9320360649576735,0,0.0,-0.09982293920912821,0.7782805429864252,0.8717585709696458
2018-08-21,0.9320360649576735,0,0.0,-0.09982293920912821,0.7834518422753716,0.8876072471826769
2018-08-22,0.9320360649576735,0,0.0,-0.09982293920912821,0.7714932126696833,0.8826193660209334
2018-08-23,0.9320360649576735,0,0.0,-0.09982293920912821,0.7870071105365223,0.8858401167165258
2018-08-24,0.9320360649576735,0,0.0,-0.09982293920912821,0.7963800904977375,0.8872566493520077
2018-08-27,0.9320360649576735,0,0.0,-0.09982293920912821,0.808661926308985,0.9089326137094959
2018-08-28,0.9320360649576735,0,0.0,-0.09982293920912821,0.801874595992243,0.9072241830323456
2018-08-29,0.9320360649576735,0,0.0,-0.09982293920912821,0.799612152553329,0.9035962692548649
2018-08-30,0.9320360649576735,0,0.0,-0.09982293920912821,0.7792501616031027,0.8941295941923496
2018-08-31,0.9320360649576735,0,0.0,-0.09982293920912821,0.777634130575307,0.8897030964672332
2018-09-03,0.9320360649576735,0,0.0,-0.09982293920912821,0.7870071105365223,0.8863201209002199
2018-09-04,0.9320360649576735,0,0.0,-0.09982293920912821,0.7918552036199095,0.8975459219122044
2018-09-05,0.9320360649576735,0,0.0,-0.09982293920912821,0.7750484809308339,0.8800008217970461
2018-09-06,0.9320360649576735,0,0.0,-0.09982293920912821,0.7750484809308339,0.8705928465235316
2018-09-07,0.9320360649576735,0,0.0,-0.09982293920912821,0.7750484809308339,0.8745318691827174
2018-09-10,0.9320360649576735,0,0.0,-0.09982293920912821,0.7210730446024562,0.8618377729940415
