variable,stock_return,sh_return,sz_return,cyb_return,hs300_return,broker_return,market_amount_change,stock_volume_change,stock_turnover_change
stock_return,1.0,0.7018198407365609,0.7180015968285947,0.7123981856268491,0.7124738248776756,0.8387406768493443,0.2493042538997438,0.31464628171616976,0.31479082100732375
sh_return,0.7018198407365609,1.0,0.9072279005627762,0.7873716940572665,0.9543617540877096,0.7963947211912038,0.22850662606830902,0.18212165782788417,0.18228643047465262
sz_return,0.7180015968285947,0.9072279005627762,1.0,0.940890959938267,0.9241010286478178,0.7304936396238481,0.2155514522783924,0.1889455023298883,0.1891331061525796
cyb_return,0.7123981856268491,0.7873716940572665,0.940890959938267,1.0,0.8206728642971425,0.6547613117701505,0.1975551760070341,0.20009855438998353,0.2003658148807603
hs300_return,0.7124738248776756,0.9543617540877096,0.9241010286478178,0.8206728642971425,1.0,0.7801329590782822,0.26366433749214185,0.22603617353932942,0.22627117253501666
broker_return,0.8387406768493443,0.7963947211912038,0.7304936396238481,0.6547613117701505,0.7801329590782822,1.0,0.28726780583073686,0.32102618590996856,0.3213175235656253
market_amount_change,0.2493042538997438,0.22850662606830902,0.2155514522783924,0.1975551760070341,0.26366433749214185,0.28726780583073686,1.0,0.5353005186491896,0.5354261805361172
stock_volume_change,0.31464628171616976,0.18212165782788417,0.1889455023298883,0.20009855438998353,0.22603617353932942,0.32102618590996856,0.5353005186491896,1.0,0.9996753509671502
stock_turnover_change,0.31479082100732375,0.18228643047465262,0.1891331061525796,0.2003658148807603,0.22627117253501666,0.3213175235656253,0.5354261805361172,0.9996753509671502,1.0
